timestamp,predictors,identifier,optimizer,layers,activations,dropouts,dimensions,length,nodes,loss,binary_accuracy,time,epochs
2021-01-05 14:14:13.459751,"['Visiting: Odd versus ratio', 'Home: Score ratio']",3798534656,adam,"[15, 1]","['None', 'None']","[2, 0]",2,2,16,0.6912312507629395,0.5309967398643494,16.040571,180
2021-01-05 14:21:05.686860,"['Visiting: Odd versus ratio', 'Home: Pitching performance versus ratio']",8827879424,nadam,"[13, 2, 1]","['None', 'None', 'None']","[0, 0, 0]",2,3,16,0.6909726858139038,0.5342382788658142,21.486027,100
2021-01-05 14:26:07.562372,"['Visiting: Odd versus ratio', 'Visiting: Pitcher - Saves per game']",7032644066,adam,"[3, 1]","['tanh', 'None']","[0, 0]",2,2,4,0.6908383369445801,0.5305915474891663,20.048417,220
2021-01-05 14:28:47.859552,"['Visiting: Odd versus ratio', 'Home: Pitcher - Strikeouts per walk']",7363308232,adamax,[1],['None'],[0],2,1,1,0.6909347772598267,0.5322123169898987,18.110768,200
2021-01-05 14:33:38.158686,"['Visiting: Odd versus ratio', 'Visiting: Team - Win rate']",4971609097,adam,[14],['tanh'],[0],2,1,14,0.6902527213096619,0.5269448757171631,23.298665,280
2021-01-05 14:36:06.690364,"['Visiting: Odd versus ratio', 'Visiting: Pitching performance versus ratio']",10262442988,adamax,[1],['None'],[0],2,1,1,0.6912245154380798,0.5289708375930786,21.06413,240
2021-01-05 14:40:24.943798,"['Visiting: Odd versus ratio', 'Home: Batting side']",3925362476,adam,[16],['elu'],[0],2,1,16,0.6913369297981262,0.5316045284271239,25.189436,300
2021-01-05 14:47:26.374006,"['Visiting: Odd versus ratio', 'Visiting: Win versus ratio']",5415050550,adam,"[10, 2]","['None', 'None']","[0, 0]",2,2,12,0.6916046142578125,0.5287682414054871,14.985527,180
2021-01-05 14:51:59.583106,"['Visiting: Odd versus ratio', 'Home: Batting performance versus ratio']",8498956032,adam,[16],['None'],[0],2,1,16,0.6916747093200684,0.5380875468254089,18.267029,220
2021-01-05 14:58:28.126822,"['Visiting: Odd versus ratio', 'Home: Pitcher - Win rate']",4757203766,adam,[9],['None'],[0],2,1,9,0.6909995079040527,0.5348460078239441,25.111296,300
2021-01-05 15:04:15.331819,"['Visiting: Odd versus ratio', 'Visiting: Manager - Win rate']",5602225202,adam,[11],['softsign'],[5],2,1,11,0.6913434267044067,0.5316045284271239,20.814098,240
2021-01-05 15:09:26.398821,"['Visiting: Odd versus ratio', 'Home: Average Fielding performance']",7229931786,adam,[9],['None'],[8],2,1,9,0.6931869983673096,0.5002025961875916,12.079053000000002,140
2021-01-05 15:15:46.245587,"['Visiting: Odd versus ratio', 'Visiting: Score ratio']",4451573588,nadam,[10],['None'],[0],2,1,10,0.6917321681976318,0.5255267620086671,27.877144,180
2021-01-05 15:22:36.826047,"['Visiting: Odd versus ratio', 'Home: Batting performance ratio']",6515012483,adam,"[10, 4]","['elu', 'None']","[0, 0]",2,2,14,0.6931595802307129,0.5002025961875916,23.95497,260
2021-01-05 15:28:23.211398,"['Visiting: Odd versus ratio', 'Visiting: Fielding performance versus ratio']",10226798568,adam,"[13, 2]","['None', 'None']","[0, 0]",2,2,15,0.6914481520652771,0.541329026222229,12.844737,140
2021-01-05 15:33:43.358722,"['Visiting: Odd versus ratio', 'Home: Fielding performance ratio']",6756275470,adam,[12],['None'],[0],2,1,12,0.6912387013435364,0.528363049030304,21.392276000000003,260
2021-01-05 15:39:19.989989,"['Visiting: Odd versus ratio', 'Visiting: Team - Season Performance']",7369110812,adamax,"[13, 1]","['selu', 'None']","[0, 0]",2,2,14,0.6904757022857666,0.533427894115448,15.188668,180
2021-01-05 15:45:57.172798,"['Visiting: Odd versus ratio', 'Visiting: Throwing side']",4828575500,adam,"[8, 5]","['None', 'None']","[0, 0]",2,2,13,0.6909523606300354,0.5338330864906311,9.250712,100
2021-01-05 15:52:07.569805,"['Visiting: Odd versus ratio', 'Visiting: Pythagorean expectation versus ratio']",11457691574,adam,"[11, 5]","['None', 'None']","[0, 0]",2,2,16,0.6905245780944824,0.5273500680923462,11.250865999999998,120
2021-01-05 15:58:50.151984,"['Visiting: Odd versus ratio', 'Home: Win versus ratio']",4584452670,adam,"[10, 3]","['None', 'None']","[3, 0]",2,2,13,0.6915357112884521,0.5273500680923462,25.970749,280
2021-01-05 16:03:57.722305,"['Visiting: Odd versus ratio', 'Visiting: Batting performance versus ratio']",9896714660,adam,"[14, 1]","['None', 'None']","[0, 0]",2,2,15,0.6911123394966125,0.5326175093650818,16.423138,180
2021-01-05 16:08:52.853114,"['Visiting: Odd versus ratio', 'Visiting: Average Batting performance']",8186735781,adam,[11],['None'],[0],2,1,11,0.6931441426277161,0.5066855549812317,19.720266,240
2021-01-05 16:14:14.448962,"['Visiting: Odd versus ratio', 'Home: Fielding performance versus ratio']",8795550764,adam,"[13, 3]","['None', 'None']","[0, 0]",2,2,16,0.692315399646759,0.5328201055526733,16.501269999999998,180
2021-01-05 16:19:29.432115,"['Visiting: Odd versus ratio', 'Home: Manager - Win rate']",4737309206,nadam,[16],['softplus'],[0],2,1,16,0.691511332988739,0.5322123169898987,15.313676999999998,100
2021-01-05 16:25:12.942626,"['Visiting: Odd versus ratio', 'Visiting: Pitcher - Strikeouts per walk']",8627441732,adam,[12],['None'],[4],2,1,12,0.6913095712661743,0.5338330864906311,10.45393,120
2021-01-05 16:32:35.599099,"['Visiting: Odd versus ratio', 'Visiting: Pitcher - Shutouts per game']",7975107399,adam,[4],['None'],[0],2,1,4,0.6917764544487,0.5348460078239441,8.281886,100
2021-01-05 16:39:25.940790,"['Visiting: Odd versus ratio', 'Home: Pitching performance ratio']",6782801550,adam,"[2, 11]","['None', 'None']","[0, 0]",2,2,13,0.6910126805305481,0.5309967398643494,10.93834,120
2021-01-05 16:43:12.976086,"['Visiting: Odd versus ratio', 'Visiting: Pitcher - ERA']",4581675721,adamax,[16],['None'],[3],2,1,16,0.6911793947219849,0.5295786261558533,13.641673,160
2021-01-05 16:47:59.070893,"['Visiting: Odd versus ratio', 'Home: Average age']",3762600107,adam,[14],['None'],[0],2,1,14,0.6909951567649841,0.5316045284271239,17.563851,220
2021-01-05 16:53:03.190192,"['Visiting: Odd versus ratio', 'Visiting: Fielding performance ratio']",7938343910,adam,"[15, 1]","['None', 'selu']","[0, 0]",2,2,16,0.6931484937667847,0.5002025961875916,30.955554,300
