playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
doolise01,2017,1,OAK,AL,1,0,23,0,0,0,3,64,12,8,3,2,31,0.158,3.38,0,1,0,0,79,6,8,0,1,0
doolise01,2017,2,WAS,NL,1,0,30,0,0,0,21,90,22,8,2,8,31,0.204,2.40,1,2,0,0,118,28,10,0,2,3
drakeol01,2017,1,BAL,AL,0,0,3,0,0,0,0,10,6,3,0,3,3,0.400,8.10,0,1,0,0,18,1,3,0,0,0
drakeol01,2017,2,MIL,NL,3,5,61,0,0,0,1,158,57,26,6,22,59,0.274,4.44,2,2,0,1,233,14,28,3,0,3
duensbr01,2017,1,CHN,NL,1,1,68,0,0,0,0,187,58,19,6,18,61,0.246,2.74,1,2,2,0,257,12,19,1,0,6
duffety01,2017,1,MIN,AL,2,3,56,0,0,0,1,213,79,39,9,18,67,0.275,4.94,5,4,1,0,310,7,41,1,3,4
duffyda01,2017,1,KCA,AL,9,10,24,24,0,0,0,439,143,62,13,41,130,0.257,3.81,0,2,4,2,609,0,67,6,2,15
dukeza01,2017,1,SLN,NL,1,1,27,0,0,0,0,55,13,8,3,6,12,0.197,3.93,2,2,2,0,74,1,8,0,0,1
dullry01,2017,1,OAK,AL,2,2,49,0,0,0,0,126,37,24,7,16,45,0.236,5.14,1,6,3,0,177,4,30,0,1,4
dunnmi01,2017,1,COL,NL,5,1,68,0,0,0,0,151,43,25,8,28,57,0.228,4.47,0,4,0,0,220,10,25,0,3,2
dysonsa01,2017,1,TEX,AL,1,6,17,0,0,0,0,50,31,20,6,12,7,0.392,10.80,3,1,0,0,91,8,23,0,0,2
dysonsa01,2017,2,SFN,NL,3,4,38,0,0,0,14,114,36,17,2,18,27,0.245,4.03,4,1,3,1,169,26,18,1,0,2
edginjo01,2017,1,NYN,NL,0,1,46,0,0,0,1,111,39,15,3,18,27,0.273,3.65,1,1,5,1,166,9,16,0,0,5
edwarca01,2017,1,CHN,NL,5,4,73,0,0,0,0,199,29,22,6,38,94,0.134,2.98,2,4,4,0,262,8,22,1,1,5
eflinza01,2017,1,PHI,NL,1,5,11,11,0,0,0,193,79,44,16,12,35,0.309,6.16,0,2,5,0,280,0,45,2,5,7
eickhje01,2017,1,PHI,NL,4,8,24,24,0,0,0,384,142,67,16,53,118,0.281,4.71,4,6,5,1,576,0,74,3,9,6
eliasro01,2017,1,BOS,AL,0,0,1,0,0,0,0,1,0,0,0,1,1,0.000,0.00,0,0,0,0,2,1,0,0,0,0
ellinbr02,2017,1,MIA,NL,1,1,42,0,0,0,0,134,48,36,7,35,48,0.270,7.25,0,4,6,0,219,12,39,0,0,3
ennsdi01,2017,1,MIN,AL,0,0,2,1,0,0,0,12,7,3,2,1,2,0.350,6.75,0,0,0,0,21,0,4,0,0,0
eschja01,2017,1,SDN,NL,0,0,1,0,0,0,0,0,0,0,0,2,0,,,0,0,0,0,2,0,0,0,0,0
espinpa01,2017,1,MIL,NL,0,0,6,2,0,0,0,53,17,12,5,8,13,0.243,6.11,0,0,3,0,82,3,13,1,0,1
espinpa01,2017,2,TEX,AL,0,0,6,0,0,0,0,19,6,4,2,2,7,0.240,5.68,0,0,0,0,27,4,4,0,0,0
estevca01,2017,1,COL,NL,5,0,35,0,0,0,0,97,39,20,3,14,31,0.293,5.57,2,1,1,1,149,9,21,1,0,3
estrama01,2017,1,TOR,AL,10,9,33,33,0,0,0,558,186,103,31,71,176,0.256,4.98,0,1,2,0,806,0,104,0,6,7
familje01,2017,1,NYN,NL,2,2,26,0,0,0,6,74,21,12,1,15,25,0.231,4.38,3,1,1,0,111,15,14,2,2,2
fariaja01,2017,1,TBA,AL,5,4,16,14,0,0,0,260,71,33,11,31,84,0.225,3.43,0,6,5,0,357,1,35,1,4,7
farmebu01,2017,1,DET,AL,5,5,11,11,0,0,0,144,55,36,9,20,49,0.285,6.75,0,1,4,0,219,0,38,0,2,3
farquda01,2017,1,TBA,AL,2,2,37,0,0,0,0,105,28,16,2,22,33,0.230,4.11,4,4,4,0,154,17,16,2,4,3
farquda01,2017,2,CHA,AL,2,0,15,0,0,0,0,43,11,7,1,6,12,0.208,4.40,0,0,0,0,61,3,7,1,1,0
farrelu01,2017,1,KCA,AL,0,0,1,1,0,0,0,8,7,5,1,3,2,0.467,16.88,0,0,0,0,18,0,5,0,0,0
farrelu01,2017,2,CIN,NL,0,0,9,0,0,0,0,31,5,3,1,7,7,0.139,2.61,0,0,0,0,43,3,3,0,0,0
feddeer01,2017,1,WAS,NL,0,1,3,3,0,0,0,46,25,16,5,8,15,0.385,9.39,2,0,1,0,76,0,16,2,0,4
feldmsc01,2017,1,CIN,NL,7,7,21,21,1,1,0,334,116,59,21,35,93,0.274,4.77,2,3,6,0,472,0,62,6,1,13
felizmi01,2017,1,HOU,AL,4,2,46,0,0,0,0,144,53,30,8,22,70,0.276,5.63,1,7,0,0,218,13,31,0,4,2
felizne01,2017,1,MIL,NL,1,5,29,0,0,0,8,81,23,18,8,15,21,0.232,6.00,2,0,0,0,115,21,22,0,1,5
felizne01,2017,2,KCA,AL,1,0,20,0,0,0,0,57,17,10,1,8,16,0.236,4.74,0,1,1,0,81,10,11,0,0,2
ferreje01,2017,1,DET,AL,0,0,11,0,0,0,0,28,17,7,2,5,6,0.395,6.75,1,0,0,0,49,4,7,0,1,0
fieldjo03,2017,1,LAN,NL,5,0,57,0,0,0,2,171,40,18,10,15,60,0.194,2.84,1,1,1,1,223,13,19,0,1,3
fienca01,2017,1,SEA,AL,0,0,6,0,0,0,0,18,9,10,3,4,6,0.360,15.00,0,0,0,0,29,2,10,0,0,1
fienca01,2017,2,PHI,NL,0,1,4,0,0,0,0,18,14,7,2,2,4,0.467,10.50,2,0,0,0,33,2,7,1,0,0
fiersmi01,2017,1,HOU,AL,8,10,29,28,0,0,0,460,157,89,32,62,146,0.266,5.22,0,11,13,1,671,0,95,3,1,16
finnebr01,2017,1,CIN,NL,1,1,4,4,0,0,0,39,9,6,1,13,16,0.196,4.15,0,1,0,0,59,0,6,0,0,1
fistedo01,2017,1,BOS,AL,5,9,18,15,1,0,0,271,87,49,9,38,83,0.254,4.88,3,2,3,1,392,3,55,3,5,5
flaheja01,2017,1,SLN,NL,0,2,6,5,0,0,0,64,23,15,4,10,20,0.284,6.33,1,0,1,0,94,0,15,0,2,3
flexech01,2017,1,NYN,NL,3,6,14,9,0,0,0,144,62,42,11,35,36,0.321,7.88,0,1,2,0,233,1,44,1,2,6
florody01,2017,1,CHN,NL,0,0,3,0,0,0,0,29,15,7,2,2,6,0.357,6.52,0,0,1,0,45,2,7,0,0,1
flynnbr01,2017,1,KCA,AL,0,0,1,0,0,0,0,7,3,1,0,0,0,0.375,3.86,0,0,0,0,8,0,1,0,0,1
foltymi01,2017,1,ATL,NL,10,13,29,28,0,0,0,462,169,82,20,59,143,0.277,4.79,2,4,10,0,692,0,86,11,2,8
fontwi01,2017,1,LAN,NL,0,0,3,0,0,0,0,11,7,7,2,4,3,0.389,17.18,0,0,0,0,22,2,7,0,0,0
frankse01,2017,1,CHN,NL,0,1,1,0,0,0,0,6,4,2,1,0,2,0.444,9.00,0,0,0,0,9,0,2,0,0,0
freelky01,2017,1,COL,NL,11,11,33,28,0,0,0,468,169,71,17,63,107,0.284,4.10,4,1,8,2,688,0,78,14,7,17
freemmi01,2017,1,SEA,AL,0,0,1,0,0,0,0,3,3,1,0,0,0,0.600,9.00,0,0,0,0,6,1,1,0,1,0
freemsa01,2017,1,ATL,NL,2,0,58,0,0,0,0,180,48,17,3,27,59,0.216,2.55,2,2,3,0,254,5,19,1,1,6
friedma01,2017,1,ATL,NL,1,1,9,4,0,0,0,78,30,11,3,12,22,0.286,3.81,1,0,4,0,121,4,15,0,0,4
frierer01,2017,1,TEX,AL,0,1,6,0,0,0,0,21,6,4,0,6,5,0.250,5.14,2,0,0,0,31,2,4,1,0,1
fryja01,2017,1,CHA,AL,0,0,11,0,0,0,0,20,12,8,1,5,3,0.387,10.80,1,3,0,0,36,3,8,0,0,1
fulmeca01,2017,1,CHA,AL,3,1,7,5,0,0,0,70,16,10,4,13,19,0.188,3.86,0,0,2,2,101,0,10,1,0,1
fulmemi01,2017,1,DET,AL,10,12,25,25,1,0,0,494,150,70,13,40,114,0.243,3.83,2,3,8,1,676,0,80,3,8,20
gallayo01,2017,1,SEA,AL,5,10,28,22,0,0,1,392,138,83,24,60,94,0.271,5.72,3,7,2,0,578,4,84,4,3,12
gallegi01,2017,1,NYA,AL,0,1,16,0,0,0,0,61,21,11,3,5,22,0.263,4.87,1,1,0,1,88,7,12,1,1,0
gantjo01,2017,1,SLN,NL,0,1,7,2,0,0,0,52,17,9,4,10,11,0.266,4.67,1,0,1,0,76,1,9,0,1,5
garcija01,2017,1,OAK,AL,4,5,63,0,0,0,16,177,58,28,8,22,57,0.259,4.27,1,3,6,0,259,33,29,1,6,3
garcija02,2017,1,ATL,NL,4,7,18,18,0,0,0,339,108,54,12,41,85,0.252,4.30,4,5,1,3,474,0,58,2,1,13
garcija02,2017,2,MIN,AL,1,0,1,1,0,0,0,20,8,3,0,3,7,0.308,4.05,0,0,0,0,29,0,3,0,0,2
garcija02,2017,3,NYA,AL,0,3,8,8,0,0,0,112,41,20,6,20,37,0.279,4.82,1,3,0,0,170,0,25,0,3,3
garcija04,2017,1,MIA,NL,1,2,68,0,0,0,0,160,47,28,6,17,42,0.235,4.73,0,5,4,0,225,14,29,2,2,2
garcilu03,2017,1,PHI,NL,2,5,66,0,0,0,2,214,61,21,3,26,60,0.229,2.65,5,9,0,0,295,16,22,1,2,8
garcion01,2017,1,KCA,AL,0,1,2,1,0,0,0,18,12,9,2,5,2,0.444,13.50,0,0,0,0,32,0,9,0,0,3
gardeni01,2017,1,TEX,AL,0,0,12,0,0,0,0,24,10,5,1,7,3,0.303,5.63,0,1,0,0,40,1,8,0,0,2
garream01,2017,1,CIN,NL,3,8,16,14,0,0,0,212,74,58,23,40,63,0.269,7.39,2,1,2,0,321,0,60,1,3,5
gartory01,2017,1,TBA,AL,0,1,7,0,0,0,0,31,13,10,3,5,9,0.310,8.71,0,2,0,0,48,3,10,1,0,1
gartory01,2017,2,SEA,AL,0,0,13,0,0,0,0,35,5,2,1,1,7,0.125,1.54,0,0,0,0,42,3,2,0,1,0
garzama01,2017,1,MIL,NL,6,9,24,22,0,0,0,344,121,63,17,45,79,0.270,4.94,4,4,1,0,504,1,72,7,3,11
gausmke01,2017,1,BAL,AL,11,12,34,34,0,0,0,560,208,97,29,71,179,0.283,4.68,0,8,5,1,816,0,99,1,3,21
gavigsa01,2017,1,SEA,AL,3,5,12,11,0,0,0,187,63,32,15,21,40,0.270,4.62,1,1,2,2,259,1,37,1,2,10
gavigsa01,2017,2,KCA,AL,1,0,4,2,0,0,0,36,13,4,1,5,9,0.271,3.00,0,0,1,0,54,0,4,0,0,1
gearrco01,2017,1,SFN,NL,4,3,68,0,0,0,0,204,50,15,4,35,64,0.208,1.99,4,3,7,0,285,21,16,1,2,8
geedi01,2017,1,TEX,AL,0,0,4,1,0,0,0,39,17,6,4,6,10,0.321,4.15,0,0,2,0,61,2,10,0,0,2
geedi01,2017,2,MIN,AL,3,2,14,3,0,0,1,109,37,13,4,9,31,0.268,3.22,0,0,2,0,151,2,14,0,2,5
gennesc01,2017,1,CIN,NL,0,0,1,0,0,0,0,3,2,2,1,1,0,0.400,18.00,0,0,1,0,7,1,2,0,0,0
germado01,2017,1,NYA,AL,0,1,7,0,0,0,0,43,11,5,1,9,18,0.216,3.14,0,3,0,0,62,5,6,1,1,2
gibsoky01,2017,1,MIN,AL,12,10,29,29,0,0,0,474,182,89,24,60,121,0.292,5.07,0,4,6,0,693,0,93,1,2,26
gileske01,2017,1,HOU,AL,1,3,63,0,0,0,34,188,44,16,4,21,83,0.198,2.30,0,3,1,0,247,55,16,1,2,4
gilmase01,2017,1,NYN,NL,0,0,2,0,0,0,0,10,8,5,2,1,4,0.500,13.50,0,1,0,0,19,1,5,1,1,0
gimench01,2017,1,MIN,AL,0,0,6,0,0,0,0,15,7,4,1,0,0,0.318,7.20,0,0,0,0,22,6,4,0,0,0
giolilu01,2017,1,CHA,AL,3,3,7,7,0,0,0,136,31,12,8,12,34,0.190,2.38,0,2,3,0,179,0,14,1,0,2
givenmy01,2017,1,BAL,AL,8,1,69,0,0,0,0,236,57,24,10,25,88,0.200,2.75,1,2,5,0,315,8,24,0,0,7
glasnty01,2017,1,PIT,NL,2,7,15,13,0,0,0,186,81,53,13,44,56,0.319,7.69,2,3,2,0,305,0,61,4,1,4
gloveko01,2017,1,WAS,NL,0,1,23,0,0,0,8,58,20,11,1,4,17,0.267,5.12,0,1,0,0,80,12,11,0,1,0
godleza01,2017,1,ARI,NL,8,9,26,25,0,0,0,465,124,58,15,53,165,0.221,3.37,2,13,5,0,627,1,61,6,2,22
goedder01,2017,1,NYN,NL,0,1,33,0,0,0,0,87,28,17,8,11,33,0.257,5.28,0,2,0,0,122,14,17,1,1,1
goforda01,2017,1,MIL,NL,0,0,1,0,0,0,0,3,0,0,0,1,0,0.000,0.00,0,0,0,0,4,1,0,0,0,0
goharlu01,2017,1,ATL,NL,1,3,5,5,0,0,0,88,32,16,2,8,31,0.283,4.91,0,1,0,0,123,0,17,2,0,2
goldbbr01,2017,1,CHA,AL,0,0,11,0,0,0,0,36,14,11,2,14,3,0.304,8.25,0,1,2,0,62,4,11,0,0,4
gomezje01,2017,1,PHI,NL,3,2,18,0,0,0,2,67,31,18,7,7,21,0.348,7.25,2,1,2,0,100,12,19,2,0,4
gomezro01,2017,1,SFN,NL,0,0,4,0,0,0,0,16,9,5,0,1,6,0.360,8.44,0,0,0,0,26,2,5,0,0,0
gonzagi01,2017,1,WAS,NL,15,9,32,32,0,0,0,603,158,66,21,79,188,0.216,2.96,5,7,7,0,827,0,69,7,3,16
gonzama02,2017,1,SLN,NL,0,0,1,1,0,0,0,10,6,5,3,0,2,0.375,13.50,0,0,0,0,16,0,5,0,0,0
gonzama02,2017,2,SEA,AL,1,1,10,7,0,0,0,110,53,22,5,11,30,0.340,5.40,0,2,1,0,169,1,22,0,1,3
gonzami03,2017,1,CHA,AL,7,10,22,22,0,0,0,401,145,64,16,47,85,0.273,4.31,2,1,4,0,588,0,72,2,4,10
gonzami03,2017,2,TEX,AL,1,3,5,5,0,0,0,67,22,16,6,8,15,0.259,6.45,0,0,2,0,96,0,16,0,1,0
goodyni01,2017,1,CLE,AL,1,2,56,0,0,0,0,164,39,17,7,20,72,0.198,2.80,2,4,3,0,221,14,20,1,0,6
gosseda01,2017,1,OAK,AL,4,11,18,18,0,0,0,274,116,62,21,31,72,0.306,6.11,0,10,0,0,414,0,67,2,2,7
gotttr01,2017,1,WAS,NL,1,0,4,0,0,0,0,9,11,10,1,3,3,0.550,30.00,1,1,0,0,23,1,10,0,0,0
gracema02,2017,1,WAS,NL,1,0,40,1,0,0,2,150,50,24,3,18,31,0.266,4.32,4,2,3,0,215,11,25,3,3,3
graveke01,2017,1,OAK,AL,6,4,19,19,0,0,0,316,114,49,12,32,70,0.280,4.19,1,5,4,0,444,0,50,0,1,15
grayjo02,2017,1,COL,NL,10,4,20,20,0,0,0,331,113,45,10,30,112,0.266,3.67,0,3,2,1,461,0,47,2,2,9
grayso01,2017,1,OAK,AL,6,5,16,16,0,0,0,291,84,37,8,30,94,0.229,3.43,0,7,1,0,400,0,48,0,2,9
grayso01,2017,2,NYA,AL,4,7,11,11,1,0,0,196,55,27,11,27,59,0.222,3.72,1,4,2,0,278,0,31,1,0,3
greench03,2017,1,NYA,AL,5,0,40,1,0,0,0,207,34,14,4,17,103,0.147,1.83,0,3,2,0,253,4,14,2,1,4
greensh02,2017,1,DET,AL,4,3,71,0,0,0,9,203,50,20,6,34,73,0.205,2.66,4,1,4,0,283,26,21,0,1,9
gregelu01,2017,1,HOU,AL,2,3,65,0,0,0,1,183,62,31,13,20,70,0.257,4.57,4,5,0,1,263,13,31,1,1,2
greinza01,2017,1,ARI,NL,17,7,32,32,1,0,0,607,172,72,25,45,215,0.230,3.20,0,12,0,0,801,0,80,4,3,19
griffaj01,2017,1,TEX,AL,6,6,18,15,1,1,0,232,76,51,20,28,61,0.253,5.94,0,2,6,0,338,2,52,0,4,4
grillja01,2017,1,TOR,AL,2,4,26,0,0,0,1,62,24,16,9,9,23,0.279,6.97,0,1,0,0,95,10,17,0,0,1
grillja01,2017,2,TEX,AL,0,1,20,0,0,0,0,58,22,12,3,9,25,0.278,5.59,0,1,1,0,89,9,13,0,0,0
grimmju01,2017,1,CHN,NL,1,2,50,0,0,0,1,166,47,34,12,27,59,0.233,5.53,0,4,1,1,232,13,34,1,1,5
gsellro01,2017,1,NYN,NL,8,7,25,22,1,0,0,359,138,69,17,42,82,0.280,5.19,3,4,8,0,549,1,85,4,2,10
guduare01,2017,1,HOU,AL,0,0,22,0,0,0,0,48,24,14,1,12,16,0.338,7.88,0,3,0,0,83,3,14,0,0,1
guerrde01,2017,1,LAA,AL,2,2,19,0,0,0,0,75,20,13,4,12,22,0.217,4.68,0,2,0,0,105,5,13,0,1,1
guerrja01,2017,1,MIA,NL,1,1,16,0,0,0,0,63,23,7,2,7,12,0.288,3.00,1,0,0,0,88,5,8,1,0,5
guerrju02,2017,1,MIL,NL,1,4,21,14,0,0,0,211,61,40,18,43,67,0.230,5.12,0,5,4,0,314,2,44,1,1,6
gurkaja01,2017,1,LAA,AL,0,0,3,0,0,0,0,2,2,0,0,1,0,0.500,0.00,0,0,0,0,5,0,0,0,0,0
gustaja01,2017,1,HOU,AL,0,0,6,0,0,0,0,15,5,3,0,7,2,0.278,5.40,0,0,0,0,25,2,4,0,0,2
guthrje01,2017,1,WAS,NL,0,1,1,1,0,0,0,2,6,10,0,4,0,1.000,135.00,0,0,0,0,12,0,10,0,2,0
haderjo01,2017,1,MIL,NL,2,3,35,0,0,0,0,143,25,11,4,22,68,0.156,2.08,1,0,4,0,188,2,11,1,1,4
hahnje01,2017,1,OAK,AL,3,6,14,13,0,0,0,209,78,41,4,27,55,0.283,5.30,0,2,3,0,316,1,46,3,6,8
haleyju01,2017,1,MIN,AL,0,0,10,0,0,0,1,54,22,12,3,6,14,0.301,6.00,0,0,1,0,81,5,12,0,1,3
hamelco01,2017,1,TEX,AL,11,6,24,24,1,0,0,444,125,69,18,53,105,0.228,4.20,1,6,11,0,614,0,74,0,2,15
hammeja01,2017,1,KCA,AL,8,13,32,32,0,0,0,541,209,106,26,48,145,0.284,5.29,2,7,9,1,804,0,109,0,10,5
handbr01,2017,1,SDN,NL,3,4,72,0,0,0,21,238,54,19,9,20,104,0.191,2.16,1,4,7,0,311,32,20,1,1,6
happja01,2017,1,TOR,AL,10,11,25,25,0,0,0,436,145,57,18,46,142,0.252,3.53,1,4,0,0,626,0,64,1,4,5
hardybl01,2017,1,DET,AL,1,0,35,0,0,0,0,100,46,22,7,13,28,0.331,5.94,1,1,0,0,156,9,24,0,4,3
harrelu01,2017,1,TOR,AL,0,0,4,0,0,0,0,19,10,5,1,4,6,0.345,7.11,0,1,0,0,33,1,5,0,0,0
harriwi02,2017,1,HOU,AL,3,2,46,0,0,0,2,136,37,15,7,7,52,0.218,2.98,0,1,0,0,177,5,15,0,0,1
hartdo01,2017,1,BAL,AL,2,0,51,0,0,0,0,131,48,18,5,13,29,0.279,3.71,0,1,4,1,190,12,19,0,1,7
harvema01,2017,1,NYN,NL,5,7,19,18,0,0,0,278,110,69,21,47,67,0.295,6.70,3,6,6,1,431,0,70,3,2,5
hatchch02,2017,1,LAN,NL,0,1,26,0,0,0,0,110,37,19,7,12,43,0.259,4.66,0,2,0,1,158,15,20,2,1,2
hatchch02,2017,2,OAK,AL,1,1,23,0,0,0,1,69,21,9,3,9,20,0.236,3.52,2,0,0,0,99,2,9,0,1,0
hauscmi01,2017,1,TEX,AL,0,0,4,0,0,0,0,24,14,10,5,2,7,0.389,11.25,0,1,1,0,39,2,10,0,0,2
heanean01,2017,1,LAA,AL,1,2,5,5,0,0,0,65,27,17,12,9,27,0.300,7.06,0,2,0,0,101,0,17,2,0,0
hellebe01,2017,1,NYA,AL,1,0,9,0,0,0,0,33,5,1,0,6,9,0.139,0.82,0,1,0,0,43,4,1,0,1,1
hellije01,2017,1,PHI,NL,6,5,20,20,0,0,0,337,111,59,22,30,65,0.261,4.73,2,3,6,1,472,0,62,5,5,10
hellije01,2017,2,BAL,AL,2,6,10,10,0,0,0,155,49,40,13,17,31,0.243,6.97,0,1,2,0,223,0,43,0,2,3
hembrhe01,2017,1,BOS,AL,2,3,62,0,0,0,0,186,72,25,10,18,70,0.289,3.63,0,2,1,0,271,8,29,1,2,5
hendrky01,2017,1,CHN,NL,7,5,24,24,0,0,0,419,126,47,17,40,123,0.242,3.03,1,0,2,0,570,0,49,6,1,11
hendrli01,2017,1,OAK,AL,4,2,70,0,0,0,1,192,57,30,7,23,78,0.229,4.22,0,6,0,0,273,13,34,0,1,2
hernaar01,2017,1,CIN,NL,0,0,19,0,0,0,0,73,14,14,6,22,29,0.165,5.18,1,2,0,0,108,5,14,0,1,0
hernada01,2017,1,LAA,AL,1,0,38,0,0,0,1,109,29,9,0,8,37,0.223,2.23,0,3,1,0,140,10,10,1,0,5
hernada01,2017,2,ARI,NL,2,1,26,0,0,0,1,56,19,10,4,1,15,0.268,4.82,0,2,0,0,74,5,10,0,2,1
hernafe02,2017,1,SEA,AL,6,5,16,16,0,0,0,260,86,42,17,26,78,0.258,4.36,0,8,6,0,368,0,46,1,1,10
herreke01,2017,1,KCA,AL,3,3,64,0,0,0,26,178,60,28,9,20,56,0.255,4.25,2,2,1,0,259,48,33,1,2,3
herrero01,2017,1,NYA,AL,0,1,2,0,0,0,0,9,3,2,1,1,3,0.250,6.00,0,0,1,0,14,1,2,0,0,0
hestoch01,2017,1,SEA,AL,0,1,2,1,0,0,0,15,14,11,3,5,3,0.483,19.80,0,0,0,0,34,0,12,0,0,0
hestoch01,2017,2,MIN,AL,0,0,1,0,0,0,0,3,1,0,0,0,0,0.250,0.00,0,0,0,0,4,0,0,0,0,0
hildetr01,2017,1,MIN,AL,3,3,37,0,0,0,1,126,38,15,4,6,44,0.241,3.21,2,1,4,0,170,8,15,1,1,6
hillri01,2017,1,LAN,NL,12,8,25,25,1,0,0,407,99,50,18,49,166,0.203,3.32,1,2,9,1,552,0,51,4,2,8
hoffmje02,2017,1,COL,NL,6,5,23,16,0,0,0,298,106,65,15,40,82,0.273,5.89,1,2,4,0,440,3,66,3,5,5
holdejo02,2017,1,NYA,AL,1,1,37,0,0,0,0,118,45,17,5,8,40,0.283,3.89,1,2,3,0,171,12,17,1,0,3
hollade01,2017,1,CHA,AL,7,14,29,26,0,0,0,405,156,93,31,75,104,0.290,6.20,2,7,8,0,626,0,106,1,3,18
hollagr01,2017,1,COL,NL,3,6,61,0,0,0,41,172,40,23,7,26,70,0.193,3.61,1,7,1,0,235,58,24,0,1,5
holmbda01,2017,1,CHA,AL,2,4,37,7,0,0,0,173,63,30,12,34,33,0.275,4.68,3,3,6,0,272,10,37,0,3,3
hoovejj01,2017,1,ARI,NL,3,1,52,0,0,0,0,124,47,18,7,26,54,0.276,3.92,1,1,1,0,197,8,20,0,0,2
housetj01,2017,1,TOR,AL,0,0,2,0,0,0,0,6,3,1,0,1,1,0.333,4.50,0,0,0,0,10,2,1,0,0,0
howeljp01,2017,1,TOR,AL,1,1,16,0,0,0,0,33,13,9,2,7,6,0.289,7.36,0,1,0,0,52,6,9,0,0,1
hoytja01,2017,1,HOU,AL,1,0,43,0,0,0,0,148,51,24,7,14,66,0.262,4.38,0,4,2,0,211,7,24,0,0,5
huch02,2017,1,TBA,AL,1,1,6,0,0,0,0,30,5,3,2,4,9,0.143,2.70,0,0,0,0,40,1,4,0,1,0
hudsoda01,2017,1,PIT,NL,2,7,71,0,0,0,0,185,57,30,7,33,66,0.248,4.38,1,4,5,0,271,18,34,1,2,7
hugheja02,2017,1,MIL,NL,5,3,67,0,0,0,1,179,49,20,4,24,48,0.231,3.02,5,6,6,0,244,15,21,2,0,11
hugheph01,2017,1,MIN,AL,4,3,14,9,0,0,0,161,72,35,12,13,38,0.316,5.87,2,0,1,0,244,3,38,1,1,1
hunteto02,2017,1,TBA,AL,3,5,61,0,0,0,1,176,43,17,6,14,64,0.202,2.61,0,2,1,0,228,11,18,0,0,2
hurshja01,2017,1,ATL,NL,1,0,9,0,0,0,0,32,13,6,1,4,7,0.317,5.06,1,1,1,0,47,4,6,0,1,3
iglesra01,2017,1,CIN,NL,3,3,63,0,0,0,28,228,57,21,5,27,92,0.207,2.49,1,1,1,0,306,57,22,1,1,4
infangr01,2017,1,CHA,AL,2,1,52,0,0,0,0,164,45,19,4,20,49,0.226,3.13,4,1,3,0,227,18,20,0,5,4
iwakuhi01,2017,1,SEA,AL,0,2,6,6,0,0,0,93,27,15,7,12,16,0.237,4.35,0,1,2,0,128,0,16,0,0,5
jacksed01,2017,1,BAL,AL,0,0,3,0,0,0,0,15,11,4,2,4,2,0.458,7.20,0,0,0,0,29,0,7,1,0,1
jacksed01,2017,2,WAS,NL,5,6,13,13,0,0,0,213,75,40,18,25,58,0.269,5.07,2,3,0,0,310,0,46,3,3,2
jackslu01,2017,1,ATL,NL,2,0,43,0,0,0,0,152,55,26,4,19,33,0.278,4.62,4,4,4,0,224,17,26,1,2,2
jankojo01,2017,1,HOU,AL,1,0,3,0,0,0,0,13,7,6,3,2,5,0.350,12.46,0,0,0,0,22,2,6,0,0,0
janseke01,2017,1,LAN,NL,5,0,65,0,0,0,41,205,44,10,5,7,109,0.177,1.32,0,2,2,1,258,57,11,0,0,3
jayemy01,2017,1,DET,AL,1,2,5,2,0,0,0,38,18,17,2,10,4,0.321,12.08,0,2,3,0,71,0,18,0,2,0
jayjo02,2017,1,CHN,NL,0,0,1,0,0,0,0,3,1,0,0,0,0,0.250,0.00,0,0,0,0,4,1,0,0,0,0
jeffrje01,2017,1,TEX,AL,1,2,39,0,0,0,0,122,49,24,8,19,29,0.304,5.31,2,3,2,0,183,10,25,0,1,8
jeffrje01,2017,2,MIL,NL,4,0,22,1,0,0,0,74,24,10,2,15,22,0.250,3.65,2,3,0,0,112,2,10,1,0,3
jennida01,2017,1,CHA,AL,3,1,48,0,0,0,0,133,35,17,6,19,38,0.215,3.45,4,0,1,0,185,8,20,0,1,6
jennida01,2017,2,TBA,AL,0,0,29,0,0,0,0,55,18,7,2,12,13,0.257,3.44,3,3,0,0,82,4,7,0,0,2
jimenjo02,2017,1,DET,AL,0,2,24,0,0,0,0,57,31,26,4,9,17,0.356,12.32,0,0,2,0,99,6,28,0,1,0
jimenub01,2017,1,BAL,AL,6,11,31,25,0,0,0,428,169,108,33,58,139,0.291,6.81,0,3,5,0,648,2,109,1,4,9
johnsbr02,2017,1,BOS,AL,2,0,5,5,1,1,0,81,32,13,5,8,21,0.283,4.33,1,0,0,0,121,0,13,0,0,0
johnsji04,2017,1,ATL,NL,6,3,61,0,0,0,22,170,59,35,8,25,61,0.260,5.56,3,3,1,0,256,38,39,0,3,3
johnspi01,2017,1,CHN,NL,0,0,1,0,0,0,0,3,2,0,0,1,2,0.333,0.00,0,0,0,0,7,0,2,0,0,0
jonesna01,2017,1,CHA,AL,1,0,11,0,0,0,0,35,9,3,1,6,15,0.220,2.31,1,1,1,0,49,1,3,1,0,2
jorgefe01,2017,1,MIN,AL,1,0,2,2,0,0,0,23,14,9,4,2,4,0.412,10.57,0,0,0,0,36,0,9,0,0,3
