playerID,yearID,stint,teamID,lgID,POS,G,GS,InnOuts,PO,A,E,DP,PB,WP,SB,CS,ZR
herrero02,2019,1,MIA,NL,SS,1,1,24,0,4,0,2,,,,,
herrmch01,2019,1,OAK,AL,C,25,23,603,187,4,2,0,1,,6,6,
herrmch01,2019,1,OAK,AL,OF,3,0,24,0,0,0,0,,,,,
hessda01,2019,1,BAL,AL,P,23,14,240,4,3,1,0,,,,,
heywaja01,2019,1,CHN,NL,OF,144,137,3666,247,6,5,1,,,,,
hicksaa01,2019,1,NYA,AL,OF,58,55,1498,115,0,1,0,,,,,
hicksjo02,2019,1,DET,AL,1B,29,26,717,212,9,1,24,,,,,
hicksjo02,2019,1,DET,AL,C,60,55,1483,476,37,0,3,3,,37,16,
hicksjo03,2019,1,SLN,NL,P,29,0,86,3,3,0,0,,,,,
higasky01,2019,1,NYA,AL,C,18,14,411,146,8,0,2,0,,12,3,
hildetr01,2019,1,MIN,AL,P,22,0,49,2,2,0,0,,,,,
hillisa01,2019,1,COL,NL,OF,25,18,546,51,1,2,0,,,,,
hillri01,2019,1,LAN,NL,P,13,13,176,2,8,1,0,,,,,
hillti01,2019,1,KCA,AL,P,46,0,119,0,5,1,1,,,,,
hiranyo01,2019,1,ARI,NL,P,62,0,159,3,7,1,1,,,,,
hiurake01,2019,1,MIL,NL,2B,81,79,2037,123,175,16,43,,,,,
hoernni01,2019,1,CHN,NL,2B,1,1,27,0,1,0,0,,,,,
hoernni01,2019,1,CHN,NL,OF,1,1,24,2,0,0,0,,,,,
hoernni01,2019,1,CHN,NL,SS,17,17,454,19,50,2,9,,,,,
hoffmje02,2019,1,COL,NL,P,15,15,210,10,10,1,0,,,,,
holadbr01,2019,1,MIA,NL,C,38,34,933,288,16,1,1,1,,20,5,
holadbr01,2019,1,MIA,NL,P,1,0,1,0,0,0,0,,,,,
holdejo02,2019,1,NYA,AL,P,34,1,124,2,3,0,1,,,,,
hollade01,2019,1,SFN,NL,P,31,7,206,4,14,0,0,,,,,
hollade01,2019,2,CHN,NL,P,20,1,47,2,2,1,0,,,,,
hollagr01,2019,1,ARI,NL,P,40,0,107,7,1,0,1,,,,,
holmecl01,2019,1,PIT,NL,P,35,0,150,4,14,1,1,,,,,
holtbr01,2019,1,BOS,AL,1B,11,3,117,26,5,0,3,,,,,
holtbr01,2019,1,BOS,AL,2B,60,56,1408,78,136,2,27,,,,,
holtbr01,2019,1,BOS,AL,3B,4,3,66,0,3,0,0,,,,,
holtbr01,2019,1,BOS,AL,OF,9,8,236,17,0,1,0,,,,,
holtbr01,2019,1,BOS,AL,SS,6,3,99,4,16,0,2,,,,,
hoskirh01,2019,1,PHI,NL,1B,158,157,4195,1193,122,9,111,,,,,
hosmeer01,2019,1,SDN,NL,1B,157,155,4068,1128,106,14,82,,,,,
housead01,2019,1,MIL,NL,P,35,18,334,8,4,1,0,,,,,
howarsa01,2019,1,COL,NL,P,20,0,57,0,3,0,0,,,,,
hoytja01,2019,1,CLE,AL,P,8,0,25,0,0,0,0,,,,,
huangwe01,2019,1,TEX,AL,P,4,0,17,1,0,0,0,,,,,
hudsoda01,2019,1,TOR,AL,P,45,1,144,2,7,1,0,,,,,
hudsoda01,2019,2,WAS,NL,P,24,0,75,3,1,0,0,,,,,
hudsoda02,2019,1,SLN,NL,P,33,32,524,13,26,2,1,,,,,
hugheja02,2019,1,CIN,NL,P,47,0,145,3,7,0,1,,,,,
hugheja02,2019,2,PHI,NL,P,25,0,69,2,2,0,0,,,,,
hultzda01,2019,1,CHN,NL,P,6,0,10,0,1,1,0,,,,,
hundlni01,2019,1,OAK,AL,C,30,23,586,167,12,0,0,0,,18,5,
hunteto02,2019,1,PHI,NL,P,5,0,16,2,0,0,0,,,,,
iannech01,2019,1,COL,NL,C,45,37,1016,300,16,3,1,2,,19,4,
iglesjo01,2019,1,CIN,NL,SS,144,136,3509,122,324,9,62,,,,,
iglesra01,2019,1,CIN,NL,P,68,0,201,5,6,1,1,,,,,
inciaen01,2019,1,ATL,NL,OF,63,57,1473,143,2,1,1,,,,,
irvinco01,2019,1,PHI,NL,P,16,3,125,5,2,2,0,,,,,
jacksal02,2019,1,ATL,NL,C,4,4,108,26,3,0,0,0,,0,0,
jacksdr01,2019,1,BAL,AL,OF,3,1,24,3,0,0,0,,,,,
jacksed01,2019,1,TOR,AL,P,8,5,85,3,2,0,0,,,,,
jacksed01,2019,2,DET,AL,P,10,8,118,2,0,1,0,,,,,
jacksja01,2019,1,MIL,NL,P,28,0,91,0,3,0,0,,,,,
jackslu01,2019,1,ATL,NL,P,70,0,218,1,5,2,1,,,,,
jamesjo02,2019,1,HOU,AL,P,49,1,184,1,3,0,1,,,,,
jankotr01,2019,1,SDN,NL,OF,11,2,119,8,1,0,0,,,,,
janseda01,2019,1,TOR,AL,C,103,94,2558,803,47,4,8,4,,42,19,
janseke01,2019,1,LAN,NL,P,62,0,189,7,2,1,0,,,,,
jayjo02,2019,1,CHA,AL,OF,45,42,1092,60,2,1,0,,,,,
jeffrje01,2019,1,MIL,NL,P,48,0,156,7,9,0,0,,,,,
jennida01,2019,1,WAS,NL,P,8,0,14,0,1,0,0,,,,,
jerezwi01,2019,1,SFN,NL,P,6,0,20,1,1,0,0,,,,,
jerezwi01,2019,2,PIT,NL,P,6,0,11,0,1,0,0,,,,,
jewelja01,2019,1,LAA,AL,P,18,0,79,5,2,0,0,,,,,
jimened01,2019,1,DET,AL,P,8,0,32,1,0,1,0,,,,,
jimenel02,2019,1,CHA,AL,OF,114,114,2903,190,6,3,1,,,,,
jimenjo02,2019,1,DET,AL,P,66,0,179,2,1,1,1,,,,,
joeco01,2019,1,SFN,NL,OF,5,5,99,7,1,0,1,,,,,
johnsbr02,2019,1,BOS,AL,P,21,7,121,0,1,0,0,,,,,
johnsdj01,2019,1,COL,NL,P,28,0,75,3,2,0,0,,,,,
jonesad01,2019,1,ARI,NL,OF,130,118,3135,209,2,6,0,,,,,
jonesja07,2019,1,DET,AL,OF,85,83,2177,193,1,4,1,,,,,
jonesna01,2019,1,CHA,AL,P,13,0,31,0,1,0,1,,,,,
josepca01,2019,1,ARI,NL,C,16,11,292,87,6,1,2,0,,2,3,
josepca01,2019,1,ARI,NL,P,2,0,4,0,0,0,0,,,,,
josepco01,2019,1,OAK,AL,2B,9,9,255,12,16,1,5,,,,,
josepco01,2019,1,OAK,AL,3B,1,0,9,0,0,0,0,,,,,
josepco01,2019,2,SFN,NL,2B,3,1,43,2,4,1,1,,,,,
josepco01,2019,2,SFN,NL,3B,2,2,51,2,5,0,0,,,,,
josepco01,2019,3,PIT,NL,2B,1,0,3,0,0,0,0,,,,,
josepco01,2019,3,PIT,NL,OF,1,0,13,2,0,0,0,,,,,
joycema01,2019,1,ATL,NL,OF,37,34,807,54,2,2,1,,,,,
judgeaa01,2019,1,NYA,AL,OF,92,90,2326,177,7,0,0,,,,,
junisja01,2019,1,KCA,AL,P,31,31,526,7,13,1,1,,,,,
juradar01,2019,1,TEX,AL,P,32,18,367,6,9,2,0,,,,,
kahnlto01,2019,1,NYA,AL,P,72,0,184,4,7,0,1,,,,,
kangju01,2019,1,PIT,NL,3B,44,29,851,20,60,7,9,,,,,
kangju01,2019,1,PIT,NL,SS,15,10,245,16,24,2,4,,,,,
karinja01,2019,1,CLE,AL,P,5,0,16,0,0,1,0,,,,,
karnsna01,2019,1,BAL,AL,P,4,2,16,0,3,0,1,,,,,
kayan01,2019,1,TOR,AL,P,3,2,42,0,2,0,0,,,,,
kelake01,2019,1,PIT,NL,P,32,0,89,1,2,0,0,,,,,
kellebr01,2019,1,KCA,AL,P,28,28,496,3,14,1,1,,,,,
kelleky01,2019,1,MIA,NL,P,10,0,32,0,0,0,0,,,,,
kellemi03,2019,1,PIT,NL,P,11,11,144,3,1,1,0,,,,,
kellesh01,2019,1,TEX,AL,P,50,0,142,6,5,0,2,,,,,
kelletr01,2019,1,BOS,AL,P,10,0,25,0,1,0,0,,,,,
kellyca02,2019,1,ARI,NL,3B,1,0,3,0,0,0,0,,,,,
kellyca02,2019,1,ARI,NL,C,101,85,2357,792,49,8,2,4,,32,15,
kellyjo05,2019,1,LAN,NL,P,55,0,154,4,8,4,0,,,,,
kellyme01,2019,1,ARI,NL,P,32,32,550,21,14,4,2,,,,,
kempma01,2019,1,CIN,NL,OF,17,15,372,16,0,0,0,,,,,
kempto01,2019,1,HOU,AL,2B,29,20,645,33,50,0,6,,,,,
kempto01,2019,1,HOU,AL,OF,25,16,437,38,0,0,0,,,,,
kempto01,2019,2,CHN,NL,2B,14,10,276,19,29,1,7,,,,,
kempto01,2019,2,CHN,NL,OF,8,5,153,19,0,0,0,,,,,
kendrho01,2019,1,WAS,NL,1B,48,35,1008,276,27,1,25,,,,,
kendrho01,2019,1,WAS,NL,2B,23,18,497,27,49,1,8,,,,,
kendrho01,2019,1,WAS,NL,3B,15,10,298,5,15,0,2,,,,,
kenneia01,2019,1,KCA,AL,P,63,0,190,0,5,1,0,,,,,
keplema01,2019,1,MIN,AL,OF,130,125,3333,277,4,0,2,,,,,
kershcl01,2019,1,LAN,NL,P,29,28,535,3,23,0,1,,,,,
keuchda01,2019,1,ATL,NL,P,19,19,338,3,23,0,4,,,,,
kieboca01,2019,1,WAS,NL,SS,10,10,270,15,21,4,4,,,,,
kiermke01,2019,1,TBA,AL,OF,125,117,3133,250,6,4,1,,,,,
kikucyu01,2019,1,SEA,AL,P,32,32,485,10,12,1,1,,,,,
kimbrcr01,2019,1,CHN,NL,P,23,0,62,0,1,0,0,,,,,
kineris01,2019,1,TEX,AL,3B,25,23,635,18,53,2,5,,,,,
kineris01,2019,1,TEX,AL,C,38,31,842,243,11,1,0,4,,12,5,
kingesc01,2019,1,PHI,NL,2B,10,6,197,18,20,0,6,,,,,
kingesc01,2019,1,PHI,NL,3B,41,37,919,26,76,4,11,,,,,
kingesc01,2019,1,PHI,NL,OF,69,60,1562,139,1,3,1,,,,,
kingesc01,2019,1,PHI,NL,SS,18,12,358,17,41,2,11,,,,,
kinghni01,2019,1,PIT,NL,P,14,4,104,6,3,1,0,,,,,
kinghni01,2019,2,TOR,AL,P,11,0,63,1,2,0,1,,,,,
kingmi01,2019,1,NYA,AL,P,1,0,6,0,0,1,0,,,,,
kinlety01,2019,1,MIA,NL,P,52,0,148,4,6,1,0,,,,,
kinslia01,2019,1,SDN,NL,2B,72,63,1689,96,155,5,36,,,,,
kinslia01,2019,1,SDN,NL,P,1,0,3,0,0,0,0,,,,,
kintzbr01,2019,1,CHN,NL,P,62,0,171,11,7,0,2,,,,,
kipnija01,2019,1,CLE,AL,2B,117,117,3072,150,253,4,51,,,,,
kittran01,2019,1,TBA,AL,P,37,7,149,4,4,0,0,,,,,
klinebr01,2019,1,BAL,AL,P,34,0,123,2,2,0,0,,,,,
klubeco01,2019,1,CLE,AL,P,7,7,107,0,3,0,0,,,,,
knappan01,2019,1,PHI,NL,1B,1,0,24,8,0,0,1,,,,,
knappan01,2019,1,PHI,NL,C,43,30,892,311,27,3,3,3,,17,7,
kniznan01,2019,1,SLN,NL,1B,1,0,9,3,0,0,0,,,,,
kniznan01,2019,1,SLN,NL,C,16,13,354,121,6,1,3,0,,1,3,
kochma01,2019,1,ARI,NL,P,9,0,62,2,1,0,0,,,,,
kolarad01,2019,1,TBA,AL,1B,2,0,2,0,0,0,0,,,,,
kolarad01,2019,1,TBA,AL,P,54,0,130,5,13,0,0,,,,,
kolarad01,2019,2,LAN,NL,1B,1,0,3,1,0,0,1,,,,,
kolarad01,2019,2,LAN,NL,P,26,0,35,0,1,1,0,,,,,
krameke01,2019,1,PIT,NL,2B,3,0,15,0,2,0,1,,,,,
krameke01,2019,1,PIT,NL,OF,14,11,281,13,0,0,0,,,,,
kratzer01,2019,1,SFN,NL,C,11,9,264,101,7,4,0,2,,7,2,
kratzer01,2019,2,TBA,AL,C,6,4,126,40,5,0,1,2,,1,1,
kuhnejo01,2019,1,CIN,NL,P,11,0,29,0,0,0,0,,,,,
lagarju01,2019,1,NYN,NL,OF,125,67,2111,169,1,3,1,,,,,
lailbr01,2019,1,NYA,AL,P,1,0,8,0,1,0,0,,,,,
lakintr01,2019,1,BOS,AL,P,16,3,70,4,1,0,0,,,,,
lamarry01,2019,1,MIN,AL,OF,13,7,183,12,0,0,0,,,,,
lambepe01,2019,1,COL,NL,P,19,19,268,14,16,1,3,,,,,
lambja01,2019,1,ARI,NL,1B,24,19,487,144,12,1,20,,,,,
lambja01,2019,1,ARI,NL,3B,36,34,786,15,50,1,2,,,,,
lametdi01,2019,1,SDN,NL,P,14,14,219,6,4,0,0,,,,,
lasteto01,2019,1,LAA,AL,1B,3,0,15,3,0,0,0,,,,,
lasteto01,2019,1,LAA,AL,2B,46,43,1039,58,82,4,18,,,,,
lasteto01,2019,1,LAA,AL,3B,30,27,704,10,38,1,4,,,,,
lauerer01,2019,1,SDN,NL,P,30,29,449,11,15,3,1,,,,,
laurera01,2019,1,OAK,AL,OF,122,115,3123,285,10,7,2,,,,,
lavarry01,2019,1,CIN,NL,C,5,4,125,46,3,1,1,1,,5,1,
lawde01,2019,1,TOR,AL,P,58,4,182,3,12,2,0,,,,,
leakemi01,2019,1,SEA,AL,P,22,22,411,11,17,1,2,,,,,
leakemi01,2019,2,ARI,NL,P,10,10,180,9,8,0,2,,,,,
leblawa01,2019,1,SEA,AL,P,26,8,364,7,6,0,1,,,,,
leclejo01,2019,1,TEX,AL,P,70,3,206,7,3,0,0,,,,,
lemahdj01,2019,1,NYA,AL,1B,40,28,786,215,19,2,24,,,,,
lemahdj01,2019,1,NYA,AL,2B,75,66,1739,118,155,2,32,,,,,
lemahdj01,2019,1,NYA,AL,3B,52,47,1200,18,87,4,7,,,,,
leonedo01,2019,1,SLN,NL,P,40,0,122,1,4,0,0,,,,,
leonsa01,2019,1,BOS,AL,1B,1,0,12,4,0,0,0,,,,,
leonsa01,2019,1,BOS,AL,C,65,50,1395,535,30,3,0,4,,26,7,
lestejo01,2019,1,CHN,NL,P,31,31,515,5,5,1,1,,,,,
lewisky01,2019,1,SEA,AL,OF,18,17,483,43,0,1,0,,,,,
leybado01,2019,1,ARI,NL,2B,8,2,85,7,11,1,3,,,,,
leybado01,2019,1,ARI,NL,3B,1,0,6,1,0,0,0,,,,,
leybado01,2019,1,ARI,NL,SS,2,1,27,0,4,0,0,,,,,
lindofr01,2019,1,CLE,AL,SS,137,137,3589,159,312,10,68,,,,,
lintz01,2019,1,BOS,AL,2B,8,4,121,14,9,0,5,,,,,
lintz01,2019,1,BOS,AL,OF,1,1,3,0,0,0,0,,,,,
lintz01,2019,1,BOS,AL,SS,2,1,30,0,3,0,0,,,,,
liriafr01,2019,1,PIT,NL,P,69,0,210,2,13,0,0,,,,,
litteza01,2019,1,MIN,AL,P,29,0,111,1,3,0,0,,,,,
livelbe01,2019,1,KCA,AL,P,1,0,3,0,0,0,0,,,,,
loaisjo01,2019,1,NYA,AL,P,15,4,95,1,2,0,1,,,,,
locasti01,2019,1,ARI,NL,OF,69,44,1382,104,1,1,0,,,,,
lockean01,2019,1,NYN,NL,P,9,4,68,1,3,0,0,,,,,
longoev01,2019,1,SFN,NL,3B,119,117,3123,69,233,15,27,,,,,
longsh01,2019,1,SEA,AL,2B,24,24,630,41,65,2,21,,,,,
longsh01,2019,1,SEA,AL,3B,1,1,24,1,1,1,0,,,,,
longsh01,2019,1,SEA,AL,OF,16,14,369,22,2,0,0,,,,,
lopesti01,2019,1,SEA,AL,2B,3,1,24,1,3,1,1,,,,,
lopesti01,2019,1,SEA,AL,OF,35,29,754,49,0,1,0,,,,,
lopezjo02,2019,1,KCA,AL,P,39,18,371,5,14,0,1,,,,,
lopezni01,2019,1,KCA,AL,2B,76,71,1869,116,195,3,46,,,,,
lopezni01,2019,1,KCA,AL,SS,33,29,783,37,86,1,22,,,,,
lopezpa01,2019,1,MIA,NL,P,21,21,334,9,12,0,1,,,,,
lopezre01,2019,1,CHA,AL,P,33,33,552,9,13,1,1,,,,,
lopezyo01,2019,1,ARI,NL,P,70,0,182,5,6,0,1,,,,,
lorenmi01,2019,1,CIN,NL,OF,29,6,267,27,1,0,0,,,,,
lorenmi01,2019,1,CIN,NL,P,73,0,250,11,12,1,0,,,,,
loupaa01,2019,1,SDN,NL,P,4,0,10,0,2,0,0,,,,,
lovelri01,2019,1,KCA,AL,P,25,0,60,0,2,1,0,,,,,
lowebr01,2019,1,TBA,AL,1B,5,5,114,38,3,0,4,,,,,
lowebr01,2019,1,TBA,AL,2B,69,60,1665,107,161,3,49,,,,,
lowebr01,2019,1,TBA,AL,OF,7,5,156,5,0,0,0,,,,,
lowena01,2019,1,TBA,AL,1B,21,19,511,158,5,1,11,,,,,
lowena01,2019,1,TBA,AL,3B,4,1,27,1,0,0,0,,,,,
lucasjo02,2019,1,BAL,AL,P,9,0,47,0,2,0,0,,,,,
lucchjo01,2019,1,SDN,NL,P,30,30,491,4,17,2,0,,,,,
luciael01,2019,1,TOR,AL,P,25,0,101,1,3,0,2,,,,,
lucrojo01,2019,1,LAA,AL,1B,5,0,18,6,1,0,1,,,,,
lucrojo01,2019,1,LAA,AL,C,67,61,1626,528,35,3,5,7,,42,15,
lucrojo01,2019,2,CHN,NL,1B,4,0,18,6,0,0,1,,,,,
lucrojo01,2019,2,CHN,NL,C,20,14,381,125,9,2,1,0,,11,3,
lugoda01,2019,1,DET,AL,3B,73,70,1893,66,136,5,11,,,,,
lugose01,2019,1,NYN,NL,P,61,0,240,12,6,0,0,,,,,
luplojo01,2019,1,CLE,AL,OF,76,60,1566,117,5,0,1,,,,,
luxga01,2019,1,LAN,NL,2B,22,19,534,27,38,2,9,,,,,
luzarje01,2019,1,OAK,AL,P,6,0,36,0,1,0,0,,,,,
lylesjo01,2019,1,PIT,NL,P,17,17,247,4,8,2,1,,,,,
lylesjo01,2019,2,MIL,NL,P,11,11,176,2,3,1,0,,,,,
lynnla01,2019,1,TEX,AL,P,33,33,625,8,6,0,0,,,,,
lyonsty01,2019,1,PIT,NL,P,3,0,12,0,1,0,1,,,,,
lyonsty01,2019,2,NYA,AL,P,11,0,26,2,1,0,1,,,,,
machama01,2019,1,SDN,NL,3B,119,119,3120,79,187,11,18,,,,,
machama01,2019,1,SDN,NL,SS,37,35,897,40,67,3,11,,,,,
maedake01,2019,1,LAN,NL,P,37,26,461,11,18,1,3,,,,,
magilma01,2019,1,MIN,AL,P,28,0,85,0,3,0,0,,,,,
magilma01,2019,2,SEA,AL,P,22,0,67,2,1,0,0,,,,,
mahlety01,2019,1,CIN,NL,P,25,25,389,12,13,1,0,,,,,
mahtomi01,2019,1,DET,AL,OF,8,6,177,16,0,2,0,,,,,
mailelu01,2019,1,TOR,AL,C,44,41,1036,316,28,4,3,4,,18,12,
mailelu01,2019,1,TOR,AL,P,2,0,6,0,0,0,0,,,,,
maldoma01,2019,1,KCA,AL,C,73,70,1814,544,27,2,2,5,,18,9,
maldoma01,2019,2,CHN,NL,C,4,4,105,35,1,1,0,0,,1,0,
maldoma01,2019,3,HOU,AL,1B,1,0,12,5,0,0,0,,,,,
maldoma01,2019,3,HOU,AL,C,26,24,627,265,7,3,1,1,,10,1,
manaese01,2019,1,OAK,AL,P,5,5,89,3,2,0,0,,,,,
mancitr01,2019,1,BAL,AL,1B,56,52,1348,395,40,0,42,,,,,
mancitr01,2019,1,BAL,AL,OF,92,84,2156,167,3,1,1,,,,,
mantijo01,2019,1,NYA,AL,P,1,0,9,2,1,0,0,,,,,
mapledi01,2019,1,CHN,NL,P,14,0,35,2,3,0,0,,,,,
margeni01,2019,1,SDN,NL,P,17,12,171,3,6,0,0,,,,,
margoma01,2019,1,SDN,NL,OF,135,98,2830,249,2,2,0,,,,,
marisja01,2019,1,HOU,AL,OF,109,73,2199,196,1,1,1,,,,,
markani01,2019,1,ATL,NL,OF,111,107,2835,191,5,1,1,,,,,
markepa01,2019,1,SEA,AL,P,5,0,14,0,1,0,0,,,,,
markepa01,2019,2,PIT,NL,P,15,0,52,1,0,0,0,,,,,
marquge01,2019,1,COL,NL,P,28,28,522,17,20,2,0,,,,,
marrede01,2019,1,MIA,NL,3B,1,0,6,0,1,0,0,,,,,
marrede01,2019,1,MIA,NL,SS,2,1,27,1,2,0,1,,,,,
marshev01,2019,1,CHA,AL,P,55,0,152,3,3,1,0,,,,,
marteke01,2019,1,ARI,NL,2B,83,45,1387,79,122,2,28,,,,,
marteke01,2019,1,ARI,NL,OF,96,89,2063,163,3,1,0,,,,,
marteke01,2019,1,ARI,NL,SS,11,5,180,7,20,0,4,,,,,
martest01,2019,1,PIT,NL,OF,130,128,3424,297,8,5,2,,,,,
martibr01,2019,1,TEX,AL,P,51,2,187,1,5,0,0,,,,,
martica04,2019,1,SLN,NL,P,48,0,145,6,7,1,0,,,,,
martich02,2019,1,TEX,AL,P,38,0,114,0,2,1,0,,,,,
martich02,2019,2,ATL,NL,P,20,0,53,0,3,1,0,,,,,
martico02,2019,1,HOU,AL,P,5,5,58,6,0,1,0,,,,,
martija03,2019,1,PIT,NL,OF,15,9,272,24,0,1,0,,,,,
martijd02,2019,1,BOS,AL,OF,38,37,992,67,4,3,2,,,,,
martijo08,2019,1,SLN,NL,OF,79,72,1685,112,3,3,0,,,,,
martile01,2019,1,CLE,AL,OF,65,65,1696,148,3,1,0,,,,,
martini02,2019,1,OAK,AL,OF,3,1,42,5,0,0,0,,,,,
martini02,2019,1,OAK,AL,P,1,0,3,0,0,0,0,,,,,
martini02,2019,2,SDN,NL,OF,23,21,510,42,1,0,1,,,,,
martiri01,2019,1,BAL,AL,SS,117,89,2355,108,224,10,46,,,,,
martiru01,2019,1,LAN,NL,3B,7,0,39,1,7,0,1,,,,,
martiru01,2019,1,LAN,NL,C,60,52,1458,512,29,2,0,7,,23,5,
martiru01,2019,1,LAN,NL,P,4,0,12,0,0,0,0,,,,,
marveja01,2019,1,PIT,NL,P,4,4,52,1,3,0,0,,,,,
mathije01,2019,1,TEX,AL,C,86,76,1954,686,30,6,2,5,,50,10,
mathije01,2019,1,TEX,AL,P,2,0,6,0,0,0,0,,,,,
matonph01,2019,1,SDN,NL,P,21,0,73,5,2,1,0,,,,,
matonph01,2019,2,CLE,AL,P,9,0,37,1,0,0,0,,,,,
matzst01,2019,1,NYN,NL,P,32,30,481,5,22,0,2,,,,,
maybica01,2019,1,NYA,AL,OF,77,63,1765,121,2,2,0,,,,,
maydu01,2019,1,LAN,NL,P,14,4,104,0,4,0,0,,,,,
mayermi01,2019,1,SLN,NL,P,16,0,57,0,0,0,0,,,,,
mayfija01,2019,1,HOU,AL,2B,5,4,96,5,8,0,2,,,,,
mayfija01,2019,1,HOU,AL,3B,1,0,3,0,0,0,0,,,,,
mayfija01,2019,1,HOU,AL,SS,21,12,393,18,33,1,4,,,,,
maytr01,2019,1,MIN,AL,P,65,0,193,2,2,1,0,,,,,
mayzati01,2019,1,TOR,AL,P,68,0,154,3,7,2,0,,,,,
mazarno01,2019,1,TEX,AL,OF,101,100,2635,192,4,1,0,,,,,
mazzach01,2019,1,NYN,NL,P,9,0,49,1,2,0,0,,,,,
mcbrory01,2019,1,KCA,AL,1B,6,5,144,47,1,0,2,,,,,
mcbrory01,2019,1,KCA,AL,OF,14,14,339,21,1,0,0,,,,,
mccanbr01,2019,1,ATL,NL,C,83,79,2034,640,19,3,3,7,,36,9,
mccanja02,2019,1,CHA,AL,C,106,102,2716,884,39,7,8,3,,37,17,
mccarke01,2019,1,KCA,AL,P,56,0,181,4,15,0,2,,,,,
mcclare01,2019,1,SEA,AL,P,14,2,63,0,2,2,0,,,,,
mccutan01,2019,1,PHI,NL,OF,57,58,1487,106,2,2,0,,,,,
mcfartj01,2019,1,ARI,NL,P,51,0,168,5,17,1,1,,,,,
mcgeeja01,2019,1,COL,NL,P,45,0,124,3,4,1,0,,,,,
mcgowky01,2019,1,WAS,NL,P,7,1,48,2,0,1,0,,,,,
mcguire01,2019,1,TOR,AL,C,30,26,709,226,16,2,1,1,,14,5,
mchugco01,2019,1,HOU,AL,P,35,8,224,6,6,1,1,,,,,
mckaybr01,2019,1,TBA,AL,P,13,11,147,2,4,0,0,,,,,
mckayda02,2019,1,SEA,AL,P,7,0,21,0,0,0,0,,,,,
mckayda02,2019,2,DET,AL,P,18,0,58,0,1,0,0,,,,,
mckinbi01,2019,1,TOR,AL,1B,9,1,71,19,4,0,4,,,,,
mckinbi01,2019,1,TOR,AL,OF,69,62,1633,112,2,4,0,,,,,
mcmahry01,2019,1,COL,NL,1B,19,14,391,129,12,3,14,,,,,
mcmahry01,2019,1,COL,NL,2B,113,98,2580,160,295,13,76,,,,,
mcmahry01,2019,1,COL,NL,3B,22,10,342,8,21,0,0,,,,,
mcneije01,2019,1,NYN,NL,2B,37,24,734,52,50,2,16,,,,,
mcneije01,2019,1,NYN,NL,3B,31,16,463,14,28,1,2,,,,,
mcneije01,2019,1,NYN,NL,OF,93,83,2013,104,5,4,0,,,,,
mcraeal01,2019,1,PIT,NL,P,11,2,80,3,2,0,0,,,,,
meadoau01,2019,1,TBA,AL,OF,88,86,2319,152,2,2,1,,,,,
meansjo01,2019,1,BAL,AL,P,31,27,465,5,10,0,0,,,,,
mejiaad01,2019,1,MIN,AL,P,13,0,46,0,1,0,0,,,,,
mejiaad01,2019,2,LAA,AL,P,20,0,13,0,3,0,0,,,,,
mejiaad01,2019,3,SLN,NL,P,2,0,9,0,0,0,0,,,,,
mejiaer01,2019,1,KCA,AL,2B,1,0,17,1,2,0,0,,,,,
mejiaer01,2019,1,KCA,AL,OF,7,6,139,22,0,0,0,,,,,
mejiaer01,2019,1,KCA,AL,SS,1,0,3,1,0,0,0,,,,,
mejiafr01,2019,1,SDN,NL,C,60,52,1389,459,24,2,1,1,,25,5,
mejiafr01,2019,1,SDN,NL,OF,4,3,57,3,0,0,0,,,,,
mejiase01,2019,1,SDN,NL,1B,5,2,78,17,0,0,1,,,,,
mejiase01,2019,1,SDN,NL,3B,2,2,48,0,6,0,0,,,,,
mejiase01,2019,1,SDN,NL,SS,3,2,57,3,4,1,2,,,,,
melanma01,2019,1,SFN,NL,P,43,0,139,6,6,0,3,,,,,
melanma01,2019,2,ATL,NL,P,23,0,63,1,2,0,0,,,,,
mellake01,2019,1,CIN,NL,P,2,0,11,0,0,0,0,,,,,
melviti01,2019,1,COL,NL,P,7,7,100,2,3,1,0,,,,,
mendeyo01,2019,1,TEX,AL,P,3,0,14,0,2,0,0,,,,,
mendida01,2019,1,CHA,AL,2B,3,3,75,5,10,0,1,,,,,
mendida01,2019,1,CHA,AL,3B,3,2,63,3,6,0,1,,,,,
mendida01,2019,1,CHA,AL,SS,5,3,96,6,10,0,5,,,,,
menezco01,2019,1,SFN,NL,P,8,3,51,2,1,0,0,,,,,
mengdda01,2019,1,OAK,AL,P,13,9,179,2,4,0,0,,,,,
mercaos01,2019,1,CLE,AL,OF,110,104,2825,236,6,6,0,,,,,
mercejo03,2019,1,DET,AL,1B,5,5,132,28,5,0,3,,,,,
mercejo03,2019,1,DET,AL,2B,8,8,201,11,26,0,6,,,,,
mercejo03,2019,1,DET,AL,3B,1,0,4,0,1,0,0,,,,,
mercejo03,2019,1,DET,AL,SS,59,58,1531,66,149,7,29,,,,,
merriwh01,2019,1,KCA,AL,1B,5,4,90,25,5,1,5,,,,,
merriwh01,2019,1,KCA,AL,2B,82,76,2010,154,222,8,61,,,,,
merriwh01,2019,1,KCA,AL,OF,77,73,1894,155,5,2,0,,,,,
middlke01,2019,1,LAA,AL,P,11,0,23,0,0,0,0,,,,,
mikolmi01,2019,1,SLN,NL,P,32,32,552,14,30,0,2,,,,,
mileywa01,2019,1,HOU,AL,P,33,33,502,7,19,1,1,,,,,
