yearID,teamID,Division,Rank,Games,Wins,Losses,Division winner,League winner,World series winner,Runs scored,At bats,Hits by batters,Doubles,Triples,Homeruns,Walks,Strikeouts,Stolen bases,Cought stealing,Batters hit by pitch,Sacrifice flies,Opponents runs scored,Earned runs allowed,Earned runs average,Shutouts,Saves,Hits allowed,Homeruns allowed,Walks allowed,Strikeouts allowed,Errors,Double plays,Fielding percentage
2006,WAS,E,5,162,71,91,N,N,N,746,5495,1437,322,22,164,594.0,1156.0,123.0,62.0,69.0,49.0,872,803,5.03,3,32,1535,193,584,960,131,123,0.978
2007,ARI,W,1,162,90,72,Y,N,N,712,5398,1350,286,40,171,532.0,1111.0,109.0,24.0,57.0,58.0,732,662,4.13,12,51,1446,169,546,1088,106,157,0.983
2007,ATL,E,3,162,84,78,N,N,N,810,5689,1562,328,27,176,534.0,1149.0,64.0,30.0,49.0,47.0,733,665,4.11,6,36,1442,172,537,1106,107,141,0.983
2007,BAL,E,4,162,69,93,N,N,N,756,5631,1529,306,30,142,500.0,939.0,144.0,42.0,47.0,47.0,868,827,5.17,9,30,1491,161,696,1087,79,155,0.987
2007,BOS,E,1,162,96,66,Y,Y,Y,867,5589,1561,352,35,166,689.0,1042.0,96.0,24.0,64.0,54.0,657,618,3.87,13,45,1350,151,482,1149,81,145,0.986
2007,CHA,C,4,162,72,90,N,N,N,693,5441,1341,249,20,190,532.0,1149.0,78.0,45.0,52.0,35.0,839,763,4.77,9,42,1556,174,499,1015,108,168,0.982
2007,CHN,C,1,162,85,77,Y,N,N,752,5643,1530,340,28,151,500.0,1054.0,86.0,33.0,40.0,37.0,690,650,4.04,10,39,1340,165,573,1211,94,134,0.9840000000000001
2007,CIN,C,5,162,72,90,N,N,N,783,5607,1496,293,23,204,536.0,1113.0,97.0,31.0,66.0,46.0,853,796,4.94,7,34,1605,198,482,1068,95,155,0.9840000000000001
2007,CLE,C,1,162,96,66,Y,N,N,811,5604,1504,305,27,178,590.0,1202.0,72.0,41.0,80.0,59.0,704,658,4.05,9,49,1519,146,410,1047,92,167,0.985
2007,COL,W,2,163,90,73,N,Y,N,860,5691,1591,313,36,171,622.0,1152.0,100.0,31.0,58.0,44.0,758,706,4.32,7,39,1497,164,504,967,68,180,0.9890000000000001
2007,DET,C,2,162,88,74,N,N,N,887,5757,1652,352,50,177,474.0,1054.0,103.0,30.0,56.0,45.0,797,735,4.57,9,44,1498,174,566,1047,99,148,0.9840000000000001
2007,FLO,E,5,162,71,91,N,N,N,790,5627,1504,340,38,201,521.0,1332.0,105.0,34.0,82.0,42.0,891,793,4.94,4,40,1617,176,661,1142,137,159,0.977
2007,HOU,C,4,162,73,89,N,N,N,723,5605,1457,293,30,167,547.0,1043.0,65.0,33.0,55.0,40.0,813,761,4.68,6,38,1566,206,510,1109,103,128,0.983
2007,KCA,C,5,162,69,93,N,N,N,706,5534,1447,300,46,102,428.0,1069.0,78.0,44.0,89.0,47.0,778,716,4.48,6,36,1547,168,520,993,106,160,0.982
2007,ANA,W,1,162,94,68,Y,N,N,822,5554,1578,324,23,123,507.0,883.0,139.0,55.0,40.0,65.0,731,674,4.23,9,43,1480,151,477,1156,101,154,0.983
2007,LAN,W,4,162,82,80,N,N,N,735,5614,1544,276,35,129,511.0,864.0,137.0,50.0,41.0,55.0,727,677,4.2,6,43,1443,146,518,1184,114,160,0.981
2007,MIL,C,2,162,83,79,N,N,N,801,5554,1455,310,37,231,501.0,1137.0,96.0,32.0,76.0,47.0,776,708,4.41,6,49,1513,161,507,1174,109,144,0.982
2007,MIN,C,3,162,79,83,N,N,N,718,5522,1460,273,36,118,512.0,839.0,112.0,30.0,48.0,45.0,725,663,4.15,8,38,1505,185,420,1094,95,151,0.9840000000000001
2007,NYA,E,2,162,94,68,N,N,N,968,5717,1656,326,32,201,637.0,991.0,123.0,40.0,78.0,54.0,777,724,4.49,5,34,1498,150,578,1009,88,174,0.985
2007,NYN,E,2,162,88,74,N,N,N,804,5605,1543,294,27,177,549.0,981.0,200.0,46.0,54.0,58.0,750,687,4.26,10,39,1415,165,570,1134,101,124,0.983
2007,OAK,W,3,162,76,86,N,N,N,741,5577,1430,295,16,171,664.0,1119.0,52.0,20.0,49.0,56.0,758,689,4.28,9,36,1468,138,530,1036,90,153,0.985
2007,PHI,E,1,162,89,73,Y,N,N,892,5688,1558,326,41,213,641.0,1205.0,138.0,19.0,90.0,52.0,821,767,4.73,5,42,1555,198,558,1050,89,162,0.986
2007,PIT,C,6,162,68,94,N,N,N,724,5569,1463,322,31,148,463.0,1135.0,68.0,30.0,71.0,51.0,846,793,4.93,5,32,1627,174,518,997,83,190,0.986
2007,SDN,W,3,163,89,74,N,N,N,741,5612,1408,322,31,171,557.0,1229.0,55.0,24.0,49.0,44.0,666,611,3.7,20,45,1406,119,474,1136,92,147,0.985
2007,SEA,W,2,162,88,74,N,N,N,794,5684,1629,284,22,153,389.0,861.0,81.0,30.0,62.0,40.0,813,754,4.73,12,43,1578,147,546,1020,90,167,0.985
2007,SFN,W,5,162,71,91,N,N,N,683,5538,1407,267,37,131,532.0,907.0,119.0,33.0,39.0,36.0,720,677,4.19,10,37,1442,133,593,1057,88,148,0.986
2007,SLN,C,3,162,78,84,N,N,N,725,5529,1513,279,13,141,506.0,909.0,56.0,33.0,54.0,54.0,829,741,4.65,8,34,1514,168,509,945,121,155,0.98
2007,TBA,E,5,162,66,96,N,N,N,782,5593,1500,291,36,187,545.0,1324.0,131.0,48.0,53.0,52.0,944,879,5.53,2,28,1649,199,568,1194,117,155,0.98
2007,TEX,W,4,162,75,87,N,N,N,816,5555,1460,298,36,179,503.0,1224.0,88.0,25.0,56.0,42.0,844,755,4.75,6,42,1525,155,668,976,124,179,0.98
2007,TOR,E,3,162,83,79,N,N,N,753,5536,1434,344,24,165,533.0,1044.0,57.0,22.0,47.0,48.0,699,644,4.0,9,44,1383,157,479,1067,102,160,0.9840000000000001
2007,WAS,E,4,162,73,89,N,N,N,673,5520,1415,309,31,123,524.0,1128.0,69.0,23.0,53.0,41.0,783,736,4.58,6,46,1502,187,580,931,109,153,0.982
2008,ARI,W,2,162,82,80,N,N,N,720,5409,1355,318,47,159,587.0,1287.0,58.0,23.0,49.0,43.0,706,635,3.98,9,39,1403,147,451,1229,113,137,0.981
2008,ATL,E,4,162,72,90,N,N,N,753,5604,1514,316,33,130,618.0,1023.0,58.0,27.0,42.0,34.0,778,714,4.46,7,26,1439,156,586,1076,107,149,0.983
2008,BAL,E,5,161,68,93,N,N,N,782,5559,1486,322,30,172,533.0,990.0,81.0,37.0,42.0,48.0,869,810,5.13,4,35,1538,184,687,922,100,163,0.983
2008,BOS,E,2,162,95,67,N,N,N,845,5596,1565,353,33,173,646.0,1068.0,120.0,35.0,70.0,62.0,694,645,4.01,16,47,1369,147,548,1185,85,149,0.986
2008,CHA,C,1,163,89,74,Y,N,N,811,5553,1458,296,13,235,540.0,1016.0,67.0,34.0,63.0,47.0,729,658,4.06,10,34,1471,156,460,1147,108,155,0.983
2008,CHN,C,1,161,97,64,Y,N,N,855,5588,1552,329,21,184,636.0,1186.0,87.0,34.0,50.0,45.0,671,624,3.87,8,44,1329,160,548,1264,99,118,0.983
2008,CIN,C,5,162,74,88,N,N,N,704,5465,1351,269,24,187,560.0,1125.0,85.0,47.0,50.0,41.0,800,729,4.55,6,34,1542,201,557,1227,114,156,0.981
2008,CLE,C,3,162,81,81,N,N,N,805,5543,1455,339,22,171,560.0,1213.0,77.0,29.0,103.0,49.0,761,711,4.45,13,31,1530,170,444,986,94,182,0.985
2008,COL,W,3,162,74,88,N,N,N,747,5557,1462,310,28,160,570.0,1209.0,141.0,37.0,57.0,38.0,822,766,4.77,8,36,1547,148,562,1041,96,176,0.985
2008,DET,C,5,162,74,88,N,N,N,821,5641,1529,293,41,200,572.0,1076.0,63.0,31.0,44.0,44.0,857,786,4.9,2,34,1541,172,644,991,113,172,0.981
2008,FLO,E,3,161,84,77,N,N,N,770,5499,1397,302,28,208,543.0,1371.0,76.0,28.0,69.0,46.0,767,707,4.43,8,36,1421,161,586,1127,117,122,0.98
2008,HOU,C,3,161,86,75,N,N,N,712,5451,1432,284,22,167,449.0,1051.0,114.0,52.0,52.0,41.0,743,691,4.36,13,48,1453,197,492,1095,67,142,0.9890000000000001
2008,KCA,C,4,162,75,87,N,N,N,691,5608,1507,303,28,120,392.0,1005.0,79.0,38.0,50.0,36.0,781,720,4.48,8,44,1473,159,515,1085,96,159,0.9840000000000001
2008,ANA,W,1,162,100,62,Y,N,N,765,5540,1486,274,25,159,481.0,987.0,129.0,48.0,52.0,50.0,697,644,3.99,10,66,1455,160,457,1106,91,159,0.985
2008,LAN,W,1,162,84,78,Y,N,N,700,5506,1455,271,29,137,543.0,1032.0,126.0,43.0,43.0,38.0,648,591,3.68,11,35,1381,123,480,1205,101,138,0.9840000000000001
2008,MIL,C,2,162,90,72,N,N,N,750,5535,1398,324,35,198,550.0,1203.0,108.0,38.0,69.0,43.0,689,623,3.85,10,45,1415,175,528,1110,101,160,0.9840000000000001
2008,MIN,C,2,163,88,75,N,N,N,829,5641,1572,298,49,111,529.0,979.0,102.0,42.0,36.0,72.0,745,675,4.16,10,42,1568,183,406,995,108,168,0.982
2008,NYA,E,3,162,89,73,N,N,N,789,5572,1512,289,20,180,535.0,1015.0,118.0,39.0,80.0,39.0,727,685,4.28,11,42,1478,143,489,1141,83,141,0.986
2008,NYN,E,2,162,89,73,N,N,N,799,5606,1491,274,38,172,619.0,1024.0,138.0,36.0,39.0,49.0,715,662,4.07,12,43,1415,163,590,1181,83,126,0.986
2008,OAK,W,3,161,75,86,N,N,N,646,5451,1318,270,23,125,574.0,1226.0,88.0,21.0,48.0,35.0,690,640,4.01,7,33,1364,135,576,1061,98,169,0.9840000000000001
2008,PHI,E,1,162,92,70,Y,Y,Y,799,5509,1407,291,36,214,586.0,1117.0,136.0,25.0,67.0,40.0,680,625,3.88,11,47,1444,160,533,1081,90,142,0.985
2008,PIT,C,6,162,67,95,N,N,N,735,5628,1454,314,21,153,474.0,1039.0,57.0,19.0,59.0,51.0,884,822,5.08,7,34,1631,176,657,963,107,179,0.983
2008,SDN,W,5,162,63,99,N,N,N,637,5568,1390,264,27,154,518.0,1259.0,36.0,17.0,53.0,46.0,764,714,4.41,6,30,1466,165,561,1100,85,149,0.986
2008,SEA,W,4,162,61,101,N,N,N,671,5643,1498,285,20,124,417.0,890.0,90.0,32.0,38.0,42.0,811,754,4.73,4,36,1544,161,626,1016,99,160,0.9840000000000001
2008,SFN,W,4,162,72,90,N,N,N,640,5543,1452,311,37,94,452.0,1044.0,108.0,46.0,48.0,44.0,759,701,4.38,12,41,1416,147,652,1240,96,129,0.983
2008,SLN,C,4,162,86,76,N,N,N,779,5636,1585,283,26,174,577.0,985.0,73.0,32.0,42.0,44.0,725,677,4.19,7,42,1517,163,496,957,85,156,0.986
2008,TBA,E,1,162,97,65,Y,Y,N,774,5541,1443,284,37,180,626.0,1224.0,142.0,50.0,68.0,52.0,671,618,3.82,12,52,1349,166,526,1143,90,153,0.985
2008,TEX,W,2,162,79,83,N,N,N,901,5728,1619,376,35,194,595.0,1207.0,81.0,25.0,63.0,54.0,967,860,5.37,8,36,1647,176,625,963,132,191,0.978
2008,TOR,E,4,162,86,76,N,N,N,714,5503,1453,303,32,126,521.0,938.0,80.0,27.0,59.0,56.0,610,561,3.49,13,44,1330,134,467,1184,84,137,0.986
2008,WAS,E,5,161,59,102,N,N,N,641,5491,1376,269,26,117,534.0,1095.0,81.0,43.0,67.0,36.0,825,742,4.66,8,28,1496,190,588,1063,123,143,0.98
2009,ARI,W,5,162,70,92,N,N,N,720,5565,1408,307,45,173,571.0,1298.0,102.0,40.0,37.0,41.0,782,711,4.42,12,36,1470,168,525,1158,124,133,0.98
2009,ATL,E,3,162,86,76,N,N,N,735,5539,1459,300,20,149,602.0,1064.0,58.0,26.0,52.0,47.0,641,581,3.57,10,38,1399,119,530,1232,96,159,0.985
2009,BAL,E,5,162,64,98,N,N,N,741,5618,1508,307,19,160,517.0,1013.0,76.0,37.0,39.0,46.0,876,817,5.15,3,31,1633,218,546,933,90,151,0.985
2009,BOS,E,2,162,95,67,N,N,N,872,5543,1495,335,25,212,659.0,1120.0,126.0,39.0,70.0,51.0,736,695,4.35,11,41,1494,167,530,1230,82,121,0.986
2009,CHA,C,3,162,79,83,N,N,N,724,5463,1410,246,20,184,534.0,1022.0,113.0,49.0,62.0,39.0,732,663,4.14,11,36,1438,169,507,1119,113,158,0.981
2009,CHN,C,2,161,83,78,N,N,N,707,5486,1398,293,29,161,592.0,1185.0,56.0,34.0,59.0,42.0,672,616,3.84,8,40,1329,160,586,1272,105,144,0.983
2009,CIN,C,4,162,78,84,N,N,N,673,5462,1349,280,25,158,531.0,1129.0,96.0,40.0,53.0,41.0,723,677,4.18,12,41,1420,188,577,1069,89,161,0.985
2009,CLE,C,4,162,65,97,N,N,N,773,5568,1468,314,28,161,582.0,1211.0,84.0,31.0,81.0,50.0,865,806,5.06,6,25,1570,183,598,986,97,170,0.9840000000000001
2009,COL,W,2,162,92,70,N,N,N,804,5398,1408,300,50,190,660.0,1277.0,106.0,55.0,47.0,60.0,715,675,4.22,7,45,1427,141,528,1154,87,146,0.986
2009,DET,C,2,163,86,77,N,N,N,743,5540,1443,245,35,183,540.0,1114.0,72.0,33.0,61.0,39.0,745,690,4.29,9,42,1449,182,594,1102,88,164,0.985
2009,FLO,E,2,162,87,75,N,N,N,772,5572,1493,296,25,159,568.0,1226.0,75.0,35.0,63.0,39.0,766,690,4.29,5,45,1425,160,601,1248,106,129,0.982
2009,HOU,C,5,162,74,88,N,N,N,643,5436,1415,270,32,142,448.0,990.0,113.0,44.0,43.0,45.0,770,722,4.54,10,39,1521,176,546,1144,78,161,0.987
2009,KCA,C,4,162,65,97,N,N,N,686,5532,1432,276,51,144,457.0,1091.0,88.0,29.0,42.0,32.0,842,765,4.83,9,34,1486,166,600,1153,117,159,0.98
2009,ANA,W,1,162,97,65,Y,N,N,883,5622,1604,293,33,173,547.0,1054.0,148.0,63.0,41.0,52.0,761,715,4.45,13,51,1513,180,523,1062,85,174,0.986
2009,LAN,W,1,162,95,67,Y,N,N,780,5592,1511,278,39,145,607.0,1068.0,116.0,48.0,63.0,44.0,611,558,3.41,9,44,1265,127,584,1272,83,134,0.986
2009,MIL,C,3,162,80,82,N,N,N,785,5510,1447,281,37,182,610.0,1231.0,68.0,37.0,71.0,47.0,818,770,4.83,8,44,1498,207,607,1104,98,149,0.9840000000000001
2009,MIN,C,1,163,87,76,Y,N,N,817,5608,1539,271,40,172,585.0,1021.0,85.0,32.0,45.0,57.0,765,726,4.5,7,48,1542,185,466,1052,76,135,0.987
2009,NYA,E,1,162,103,59,Y,Y,Y,915,5660,1604,325,21,244,663.0,1014.0,111.0,28.0,54.0,39.0,753,687,4.26,8,51,1386,181,574,1260,86,131,0.985
2009,NYN,E,4,162,70,92,N,N,N,671,5453,1472,295,49,95,526.0,928.0,122.0,44.0,36.0,55.0,757,705,4.45,12,39,1452,158,616,1031,97,134,0.9840000000000001
2009,OAK,W,4,162,75,87,N,N,N,759,5584,1464,307,21,135,527.0,1046.0,133.0,48.0,50.0,54.0,761,685,4.26,10,38,1486,156,523,1124,105,155,0.983
2009,PHI,E,1,162,93,69,Y,Y,N,820,5578,1439,312,35,224,589.0,1155.0,119.0,28.0,71.0,45.0,709,673,4.16,9,44,1479,189,489,1153,76,132,0.987
2009,PIT,C,6,161,62,99,N,N,N,636,5417,1364,289,34,125,499.0,1142.0,90.0,32.0,46.0,36.0,768,723,4.59,7,28,1491,152,563,919,73,171,0.988
2009,SDN,W,4,162,75,87,N,N,N,638,5425,1315,265,31,141,586.0,1182.0,82.0,29.0,57.0,36.0,769,704,4.37,9,45,1422,167,603,1187,94,146,0.9840000000000001
2009,SEA,W,3,162,85,77,N,N,N,640,5543,1430,280,19,160,421.0,1093.0,89.0,33.0,49.0,44.0,692,625,3.87,10,49,1359,172,534,1043,105,150,0.982
2009,SFN,W,3,162,88,74,N,N,N,657,5493,1411,275,43,122,392.0,1158.0,78.0,28.0,50.0,55.0,611,571,3.55,18,41,1268,140,584,1302,88,138,0.985
2009,SLN,C,1,162,91,71,Y,N,N,730,5465,1436,294,29,160,528.0,1041.0,75.0,31.0,61.0,43.0,640,586,3.66,11,43,1407,123,460,1049,96,167,0.985
2009,TBA,E,3,162,84,78,N,N,N,803,5462,1434,297,36,199,642.0,1229.0,194.0,61.0,49.0,45.0,754,686,4.33,5,41,1421,183,515,1125,98,135,0.983
2009,TEX,W,2,162,87,75,N,N,N,784,5526,1436,296,27,224,472.0,1253.0,149.0,36.0,37.0,51.0,740,698,4.38,11,45,1432,171,531,1016,106,168,0.982
2009,TOR,E,4,162,75,87,N,N,N,798,5696,1516,339,13,209,548.0,1028.0,73.0,23.0,45.0,49.0,771,720,4.47,10,25,1509,181,551,1181,76,168,0.988
2009,WAS,E,5,162,59,103,N,N,N,710,5493,1416,271,38,156,617.0,1208.0,73.0,40.0,56.0,42.0,874,791,5.0,3,33,1533,173,629,911,143,155,0.977
2010,ARI,W,5,162,65,97,N,N,N,713,5473,1366,301,34,180,589.0,1529.0,86.0,41.0,39.0,41.0,836,765,4.81,3,35,1503,210,548,1070,102,152,0.983
2010,ATL,E,2,162,91,71,N,N,N,738,5463,1411,312,25,139,634.0,1140.0,63.0,29.0,51.0,35.0,629,569,3.56,9,41,1326,126,505,1241,126,166,0.98
2010,BAL,E,5,162,66,96,N,N,N,613,5554,1440,264,21,133,424.0,1056.0,76.0,34.0,54.0,45.0,785,733,4.59,7,35,1508,186,520,1007,105,141,0.982
2010,BOS,E,3,162,89,73,N,N,N,818,5646,1511,358,22,211,587.0,1140.0,68.0,17.0,47.0,46.0,744,679,4.2,9,44,1402,152,580,1207,111,132,0.982
2010,CHA,C,2,162,88,74,N,N,N,752,5484,1467,263,21,177,467.0,922.0,160.0,74.0,79.0,38.0,704,658,4.09,11,43,1471,136,490,1149,103,158,0.983
2010,CHN,C,5,162,75,87,N,N,N,685,5512,1414,298,27,149,479.0,1236.0,55.0,31.0,50.0,38.0,767,668,4.18,14,40,1409,154,605,1268,126,137,0.9790000000000001
2010,CIN,C,1,162,91,71,Y,N,N,790,5579,1515,293,30,188,522.0,1218.0,93.0,43.0,68.0,50.0,685,648,4.01,9,43,1404,158,524,1130,72,142,0.988
2010,CLE,C,4,162,69,93,N,N,N,646,5487,1362,290,20,128,545.0,1184.0,91.0,33.0,64.0,33.0,752,684,4.3,4,34,1477,147,572,967,110,179,0.982
2010,COL,W,3,162,83,79,N,N,N,770,5530,1452,270,54,173,585.0,1274.0,99.0,42.0,47.0,47.0,717,663,4.14,12,35,1405,139,525,1234,101,182,0.9840000000000001
2010,DET,C,3,162,81,81,N,N,N,751,5643,1515,308,32,152,546.0,1147.0,69.0,30.0,41.0,41.0,743,690,4.3,5,32,1445,142,537,1056,109,171,0.982
2010,FLO,E,3,162,80,82,N,N,N,719,5531,1403,294,37,152,514.0,1375.0,92.0,26.0,55.0,43.0,717,652,4.08,17,39,1433,134,549,1168,123,130,0.9790000000000001
2010,HOU,C,4,162,76,86,N,N,N,611,5452,1348,252,25,108,415.0,1025.0,100.0,36.0,33.0,29.0,729,654,4.09,11,45,1446,140,548,1210,103,135,0.983
2010,KCA,C,5,162,67,95,N,N,N,676,5604,1534,279,31,121,471.0,905.0,115.0,50.0,35.0,53.0,845,794,4.97,3,44,1553,176,551,1035,121,138,0.98
2010,ANA,W,3,162,80,82,N,N,N,681,5488,1363,276,19,155,466.0,1070.0,104.0,52.0,52.0,37.0,702,651,4.04,9,39,1422,148,565,1130,113,116,0.981
2010,LAN,W,4,162,80,82,N,N,N,667,5426,1368,270,29,120,533.0,1184.0,92.0,50.0,46.0,50.0,692,643,4.01,16,41,1323,134,539,1274,98,124,0.9840000000000001
2010,MIL,C,3,162,77,85,N,N,N,750,5606,1471,293,33,182,546.0,1216.0,81.0,26.0,81.0,35.0,804,733,4.58,7,35,1487,173,582,1258,101,142,0.983
2010,MIN,C,1,162,94,68,Y,N,N,781,5568,1521,318,41,142,559.0,967.0,68.0,28.0,39.0,53.0,671,638,3.95,13,40,1493,155,383,1048,78,150,0.987
2010,NYA,E,2,162,95,67,N,N,N,859,5567,1485,275,32,201,662.0,1136.0,103.0,30.0,73.0,44.0,693,651,4.06,8,39,1349,179,540,1154,69,161,0.988
2010,NYN,E,4,162,79,83,N,N,N,656,5465,1361,266,40,128,502.0,1095.0,130.0,44.0,46.0,57.0,652,597,3.7,19,36,1438,135,545,1106,87,159,0.986
2010,OAK,W,2,162,81,81,N,N,N,663,5448,1396,276,30,109,527.0,1061.0,156.0,38.0,47.0,51.0,626,566,3.56,17,38,1315,153,512,1070,99,147,0.9840000000000001
2010,PHI,E,1,162,97,65,Y,N,N,772,5581,1451,290,34,166,560.0,1064.0,108.0,21.0,63.0,43.0,640,594,3.67,21,40,1402,168,416,1183,83,158,0.986
2010,PIT,C,6,162,57,105,N,N,N,587,5386,1303,276,27,126,463.0,1207.0,87.0,36.0,33.0,33.0,866,784,5.0,6,31,1567,167,538,1026,127,120,0.9790000000000001
2010,SDN,W,2,162,90,72,N,N,N,665,5434,1338,236,24,132,538.0,1183.0,124.0,50.0,50.0,46.0,581,549,3.39,20,49,1305,139,517,1295,72,141,0.988
2010,SEA,W,4,162,61,101,N,N,N,513,5409,1274,227,16,101,459.0,1184.0,142.0,39.0,39.0,40.0,698,628,3.93,10,38,1402,157,452,973,110,145,0.982
2010,SFN,W,1,162,92,70,Y,Y,Y,697,5488,1411,284,30,162,487.0,1099.0,55.0,32.0,50.0,41.0,583,546,3.36,17,57,1279,134,578,1331,73,110,0.988
2010,SLN,C,2,162,86,76,N,N,N,736,5542,1456,285,18,150,541.0,1027.0,79.0,41.0,50.0,40.0,641,577,3.57,16,32,1412,133,477,1094,99,172,0.9840000000000001
2010,TBA,E,1,162,96,66,Y,N,N,802,5439,1343,295,37,160,672.0,1292.0,172.0,47.0,57.0,57.0,649,611,3.78,12,51,1347,175,478,1189,85,134,0.986
2010,TEX,W,1,162,90,72,Y,Y,N,787,5635,1556,268,25,162,511.0,986.0,123.0,48.0,45.0,54.0,687,636,3.93,8,46,1355,162,551,1181,105,133,0.982
2010,TOR,E,4,162,85,77,N,N,N,755,5495,1364,319,21,257,471.0,1164.0,58.0,20.0,55.0,34.0,728,676,4.22,11,45,1407,150,539,1184,92,172,0.985
2010,WAS,E,5,162,69,93,N,N,N,655,5418,1355,250,31,149,503.0,1220.0,110.0,41.0,60.0,47.0,742,658,4.13,5,37,1469,151,512,1068,127,148,0.9790000000000001
2011,ARI,W,1,162,94,68,Y,N,N,731,5421,1357,293,37,172,531.0,1249.0,133.0,55.0,61.0,33.0,662,609,3.8,12,58,1414,159,442,1058,90,131,0.985
2011,ATL,E,2,162,89,73,N,N,N,641,5528,1345,244,16,173,504.0,1260.0,77.0,44.0,28.0,30.0,605,572,3.48,16,52,1332,125,521,1332,83,131,0.987
2011,BAL,E,5,162,69,93,N,N,N,708,5585,1434,273,13,191,452.0,1120.0,81.0,25.0,52.0,43.0,860,786,4.89,7,32,1568,210,535,1044,110,159,0.982
2011,BOS,E,3,162,90,72,N,N,N,875,5710,1600,352,35,203,578.0,1108.0,102.0,42.0,50.0,50.0,737,680,4.2,13,36,1366,156,540,1213,92,120,0.985
2011,CHA,C,3,162,79,83,N,N,N,654,5502,1387,252,16,154,475.0,989.0,81.0,53.0,84.0,46.0,706,665,4.1,14,42,1463,147,439,1220,79,129,0.987
2011,CHN,C,5,162,71,91,N,N,N,654,5549,1423,285,36,148,425.0,1202.0,69.0,23.0,59.0,35.0,756,690,4.33,5,40,1439,162,580,1224,134,128,0.978
2011,CIN,C,3,162,79,83,N,N,N,735,5612,1438,264,19,183,535.0,1250.0,97.0,50.0,63.0,40.0,720,678,4.16,5,39,1414,185,539,1112,91,146,0.985
2011,CLE,C,2,162,80,82,N,N,N,704,5509,1380,290,26,154,494.0,1269.0,89.0,42.0,65.0,43.0,760,683,4.23,4,38,1482,153,463,1024,110,130,0.982
2011,COL,W,4,162,73,89,N,N,N,735,5544,1429,274,40,163,555.0,1201.0,118.0,42.0,57.0,44.0,774,713,4.43,7,41,1471,176,522,1118,98,156,0.9840000000000001
2011,DET,C,1,162,95,67,Y,N,N,787,5563,1540,297,34,169,521.0,1143.0,49.0,20.0,39.0,58.0,711,647,4.04,14,52,1406,149,492,1115,103,148,0.983
2011,FLO,E,5,162,72,90,N,N,N,625,5508,1358,274,30,149,542.0,1244.0,95.0,41.0,51.0,42.0,702,640,3.95,11,40,1403,149,500,1218,93,126,0.985
2011,HOU,C,6,162,56,106,N,N,N,615,5598,1442,309,28,95,401.0,1164.0,118.0,33.0,46.0,37.0,796,719,4.51,6,25,1477,188,560,1191,116,140,0.981
2011,KCA,C,4,162,71,91,N,N,N,730,5672,1560,325,41,129,442.0,1006.0,153.0,58.0,39.0,57.0,762,716,4.44,6,37,1487,163,557,1080,95,149,0.985
2011,ANA,W,2,162,86,76,N,N,N,667,5513,1394,289,34,155,442.0,1086.0,135.0,52.0,51.0,32.0,633,581,3.57,11,39,1388,142,476,1058,93,157,0.985
2011,LAN,W,3,161,82,79,N,N,N,644,5436,1395,237,28,117,498.0,1087.0,126.0,40.0,45.0,43.0,612,563,3.54,17,40,1287,132,507,1265,85,121,0.986
2011,MIL,C,1,162,96,66,Y,N,N,721,5447,1422,276,31,185,481.0,1083.0,94.0,31.0,56.0,44.0,638,582,3.63,13,47,1348,147,440,1257,111,130,0.982
2011,MIN,C,5,162,63,99,N,N,N,619,5487,1357,259,25,103,440.0,1048.0,92.0,39.0,37.0,25.0,804,724,4.58,8,32,1564,161,480,940,119,153,0.98
2011,NYA,E,1,162,97,65,Y,N,N,867,5518,1452,267,33,222,627.0,1138.0,147.0,46.0,74.0,51.0,657,605,3.73,8,47,1423,152,507,1222,102,141,0.983
2011,NYN,E,4,162,77,85,N,N,N,718,5600,1477,309,39,108,571.0,1085.0,130.0,35.0,51.0,48.0,742,674,4.19,9,43,1482,147,514,1126,116,126,0.981
2011,OAK,W,3,162,74,88,N,N,N,645,5452,1330,280,29,114,509.0,1094.0,117.0,43.0,50.0,57.0,679,597,3.71,12,39,1380,136,519,1160,124,145,0.9790000000000001
2011,PHI,E,1,162,102,60,Y,N,N,713,5579,1409,258,38,153,539.0,1024.0,96.0,24.0,56.0,38.0,529,495,3.02,21,47,1320,120,404,1299,74,135,0.988
2011,PIT,C,4,162,72,90,N,N,N,610,5421,1325,277,35,107,489.0,1308.0,108.0,52.0,34.0,44.0,712,650,4.04,11,43,1513,152,535,1031,112,154,0.982
2011,SDN,W,5,162,71,91,N,N,N,593,5417,1284,247,42,91,501.0,1320.0,170.0,44.0,48.0,47.0,611,551,3.42,10,44,1324,125,521,1139,94,139,0.985
2011,SEA,W,4,162,67,95,N,N,N,556,5421,1263,253,22,109,435.0,1280.0,125.0,40.0,37.0,41.0,675,621,3.9,10,39,1369,145,436,1088,108,152,0.982
2011,SFN,W,2,162,86,76,N,N,N,570,5486,1327,282,24,121,448.0,1122.0,85.0,51.0,52.0,43.0,578,522,3.2,12,52,1260,96,559,1316,104,127,0.983
2011,SLN,C,2,162,90,72,N,Y,Y,762,5532,1513,308,22,162,542.0,978.0,57.0,39.0,44.0,40.0,692,608,3.74,9,47,1461,136,448,1098,116,167,0.982
2011,TBA,E,2,162,91,71,N,N,N,707,5436,1324,273,37,172,571.0,1193.0,155.0,62.0,73.0,35.0,614,577,3.58,13,32,1263,161,504,1143,73,138,0.988
